Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
12:32:27.0,3.297,1298.519
12:32:28.0,83.084,1339.074
12:32:29.0,100.0,1367.132
12:32:30.0,99.497,1376.703
12:32:31.0,98.5,1371.257
12:32:32.0,100.0,1439.753
12:32:33.0,100.0,1498.121
12:32:34.0,100.0,1546.066
12:32:35.0,98.5,1572.25
12:32:36.0,100.0,1636.39
12:32:37.0,100.0,1662.785
12:32:38.0,99.004,1672.441
12:32:39.0,99.497,1665.261
12:32:40.0,98.009,1670.183
12:32:41.0,98.5,1668.597
12:32:42.0,99.502,1668.14
12:32:43.0,98.994,1678.496
12:32:44.0,99.0,1685.875
12:32:45.0,99.497,1655.878
12:32:46.0,98.507,1644.539
12:32:47.0,99.5,1647.605
12:32:48.0,98.0,1655.914
12:32:49.0,99.0,1658.355
12:32:50.0,99.004,1658.671
12:32:51.0,98.492,1631.968
12:32:52.0,97.5,1626.98
12:32:53.0,99.0,1635.894
12:32:54.0,99.5,1646.906
12:32:55.0,99.0,1657.8
12:32:56.0,99.004,1648.828
12:32:57.0,98.492,1628.757
12:32:58.0,99.004,1625.187
12:32:59.0,99.0,1648.093
12:33:00.0,99.5,1650.628
12:33:01.0,99.5,1647.179
12:33:02.0,99.0,1643.593
12:33:03.0,98.507,1631.347
12:33:04.0,98.484,1637.222
12:33:05.0,99.0,1646.746
12:33:06.0,99.004,1650.531
12:33:07.0,99.0,1646.289
12:33:08.0,98.5,1640.023
12:33:09.0,97.5,1632.421
12:33:10.0,100.0,1642.769
12:33:11.0,98.5,1643.109
12:33:12.0,98.507,1651.66
12:33:13.0,98.994,1637.226
12:33:14.0,99.5,1634.148
12:33:15.0,99.502,1637.75
12:33:16.0,99.0,1637.195
12:33:17.0,99.0,1640.312
12:33:18.0,99.0,1641.027
12:33:19.0,99.497,1636.714
12:33:20.0,98.507,1640.195
12:33:21.0,99.5,1637.929
12:33:22.0,99.5,1638.246
12:33:23.0,99.5,1640.085
12:33:24.0,100.0,1636.003
12:33:25.0,99.497,1639.371
12:33:26.0,98.507,1639.058
12:33:27.0,98.5,1638.972
12:33:28.0,99.5,1621.113
12:33:29.0,99.0,1583.484
