Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
12:29:08.0,4.057,1234.917
12:29:09.0,99.497,1272.23
12:29:10.0,99.502,1240.699
12:29:11.0,98.5,1287.375
12:29:12.0,99.5,1328.691
12:29:13.0,99.0,1326.066
12:29:14.0,99.0,1425.992
12:29:15.0,100.0,1475.558
12:29:16.0,99.502,1490.089
12:29:17.0,98.507,1514.531
12:29:18.0,98.492,1568.679
12:29:19.0,99.502,1588.16
12:29:20.0,100.0,1593.593
12:29:21.0,99.0,1589.863
12:29:22.0,98.5,1556.406
12:29:23.0,99.502,1563.648
12:29:24.0,98.994,1579.933
12:29:25.0,99.502,1582.421
12:29:26.0,98.492,1555.847
12:29:27.0,99.004,1537.359
12:29:28.0,99.497,1557.667
12:29:29.0,99.502,1561.746
12:29:30.0,98.0,1548.96
12:29:31.0,99.497,1523.929
12:29:32.0,99.004,1533.503
12:29:33.0,98.994,1542.277
12:29:34.0,99.502,1528.054
12:29:35.0,98.994,1513.953
12:29:36.0,99.004,1508.382
12:29:37.0,98.5,1519.312
12:29:38.0,99.0,1514.964
12:29:39.0,99.0,1508.652
12:29:40.0,98.5,1504.234
12:29:41.0,98.5,1514.031
12:29:42.0,99.0,1518.847
12:29:43.0,99.0,1513.25
12:29:44.0,97.0,1509.41
12:29:45.0,98.5,1506.972
12:29:46.0,99.497,1516.695
12:29:47.0,99.004,1518.574
12:29:48.0,98.0,1511.515
12:29:49.0,99.0,1511.128
12:29:50.0,98.507,1511.738
12:29:51.0,98.994,1516.613
12:29:52.0,99.004,1512.019
12:29:53.0,98.492,1498.23
12:29:54.0,99.004,1511.691
12:29:55.0,99.5,1511.57
12:29:56.0,99.497,1512.582
12:29:57.0,99.004,1504.746
12:29:58.0,99.497,1511.828
12:29:59.0,98.507,1515.335
12:30:00.0,99.5,1512.679
12:30:01.0,99.5,1498.804
12:30:02.0,100.0,1510.531
12:30:03.0,98.5,1507.726
12:30:04.0,95.477,1513.246
12:30:05.0,97.5,1499.382
12:30:06.0,99.5,1512.417
12:30:07.0,99.0,1511.164
12:30:08.0,99.0,1511.023
