timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486271845860,742,wordpress,200,OK,User 1-9,text,true,,21001,381,20,20,4,0,2
1486271845855,755,wordpress,200,OK,User 1-7,text,true,,21001,381,20,20,3,0,2
1486271845845,773,wordpress,200,OK,User 1-2,text,true,,21001,381,20,20,2,0,1
1486271845858,760,wordpress,200,OK,User 1-8,text,true,,21001,381,20,20,5,0,1
1486271845856,770,wordpress,200,OK,User 1-6,text,true,,21001,381,20,20,5,0,2
1486271845852,794,wordpress,200,OK,User 1-4,text,true,,21001,381,20,20,3,0,2
1486271845852,794,wordpress,200,OK,User 1-5,text,true,,21001,381,20,20,2,0,1
1486271845845,809,wordpress,200,OK,User 1-1,text,true,,21001,381,20,20,2,0,1
1486271845849,808,wordpress,200,OK,User 1-3,text,true,,21001,381,20,20,3,0,1
1486271845861,805,wordpress,200,OK,User 1-10,text,true,,21001,381,20,20,21,0,2
1486271845861,897,wordpress,200,OK,User 1-11,text,true,,21001,381,20,20,528,0,2
1486271846612,543,wordpress,200,OK,User 1-7,text,true,,21000,381,20,20,1,0,0
1486271846626,558,wordpress,200,OK,User 1-6,text,true,,21000,381,20,20,1,0,0
1486271846603,619,wordpress,200,OK,User 1-9,text,true,,21000,381,20,20,1,0,0
1486271846619,626,wordpress,200,OK,User 1-8,text,true,,21000,381,20,20,1,0,0
1486271846647,607,wordpress,200,OK,User 1-4,text,true,,21000,381,20,20,3,0,0
1486271846655,614,wordpress,200,OK,User 1-1,text,true,,21000,381,20,20,1,0,0
1486271846647,625,wordpress,200,OK,User 1-5,text,true,,21000,381,20,20,1,0,0
1486271846658,618,wordpress,200,OK,User 1-3,text,true,,21000,381,20,20,1,0,0
1486271846667,627,wordpress,200,OK,User 1-10,text,true,,21000,381,20,20,1,0,0
1486271846619,681,wordpress,200,OK,User 1-2,text,true,,21000,381,20,20,1,0,0
1486271846759,683,wordpress,200,OK,User 1-11,text,true,,21000,381,20,20,1,0,0
1486271847156,693,wordpress,200,OK,User 1-7,text,true,,21000,381,20,20,1,0,0
1486271847185,708,wordpress,200,OK,User 1-6,text,true,,21000,381,20,20,3,0,0
1486271847270,691,wordpress,200,OK,User 1-1,text,true,,21000,381,20,20,4,0,0
1486271847294,707,wordpress,200,OK,User 1-10,text,true,,21000,381,20,20,9,0,0
1486271847301,726,wordpress,200,OK,User 1-2,text,true,,21000,381,20,20,3,0,0
1486271847223,810,wordpress,200,OK,User 1-9,text,true,,21000,381,20,20,11,0,0
1486271847246,820,wordpress,200,OK,User 1-8,text,true,,21000,381,20,20,12,0,0
1486271847255,821,wordpress,200,OK,User 1-4,text,true,,21000,381,20,20,16,0,0
1486271847277,817,wordpress,200,OK,User 1-3,text,true,,21000,381,20,20,13,0,0
1486271847273,823,wordpress,200,OK,User 1-5,text,true,,21000,381,20,20,8,0,0
1486271845866,2350,wordpress,200,OK,User 1-13,text,true,,21001,381,20,20,1526,0,4
1486271847443,840,wordpress,200,OK,User 1-11,text,true,,21000,381,20,20,10,0,0
1486271845864,2690,wordpress,200,OK,User 1-12,text,true,,21001,381,20,20,1527,0,4
1486271847850,1080,wordpress,200,OK,User 1-7,text,true,,21001,381,20,20,20,0,0
1486271845868,3070,wordpress,200,OK,User 1-14,text,true,,21002,381,20,20,2007,0,4
1486271845875,3147,wordpress,200,OK,User 1-20,text,true,,21002,381,20,20,2003,0,1
1486271845878,3168,wordpress,200,OK,User 1-18,text,true,,21002,381,20,20,2003,0,2
1486271845868,3182,wordpress,200,OK,User 1-15,text,true,,21002,381,20,20,2014,0,12
1486271845875,3191,wordpress,200,OK,User 1-17,text,true,,21002,381,20,20,2004,0,4
1486271845876,3210,wordpress,200,OK,User 1-16,text,true,,21002,381,20,20,2008,0,4
1486271845878,3324,wordpress,200,OK,User 1-19,text,true,,21002,381,20,20,2008,0,3
1486271847962,1256,wordpress,200,OK,User 1-1,text,true,,21001,381,20,20,146,0,2
1486271847893,1325,wordpress,200,OK,User 1-6,text,true,,21001,381,20,20,211,0,1
1486271848002,1248,wordpress,200,OK,User 1-10,text,true,,21001,381,20,20,225,0,2
1486271848077,1229,wordpress,200,OK,User 1-4,text,true,,21001,381,20,20,330,0,1
1486271848028,1330,wordpress,200,OK,User 1-2,text,true,,21001,381,20,20,257,0,1
