Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
11:52:51.0,1.522,1086.093
11:52:52.0,91.959,1097.421
11:52:53.0,99.004,1108.558
11:52:54.0,98.492,1137.738
11:52:55.0,99.5,1183.984
11:52:56.0,99.004,1233.582
11:52:57.0,99.5,1274.703
11:52:58.0,99.5,1234.414
11:52:59.0,99.5,1256.429
11:53:00.0,98.5,1256.746
11:53:01.0,99.5,1267.042
11:53:02.0,99.0,1260.097
11:53:03.0,99.5,1264.375
11:53:04.0,98.5,1264.019
11:53:05.0,99.0,1264.734
11:53:06.0,99.5,1267.277
11:53:07.0,99.0,1261.511
11:53:08.0,99.502,1266.738
11:53:09.0,98.994,1261.632
11:53:10.0,99.502,1266.867
11:53:11.0,98.5,1263.863
11:53:12.0,100.0,1264.535
11:53:13.0,98.994,1266.519
11:53:14.0,99.502,1265.769
11:53:15.0,99.0,1263.015
11:53:16.0,99.5,1261.55
11:53:17.0,100.0,1269.148
11:53:18.0,99.5,1265.277
11:53:19.0,99.5,1267.714
11:53:20.0,99.0,1263.359
11:53:21.0,99.5,1263.101
11:53:22.0,99.004,1264.933
11:53:23.0,99.5,1264.21
11:53:24.0,98.994,1264.691
11:53:25.0,99.004,1265.519
11:53:26.0,99.004,1265.539
11:53:27.0,100.0,1265.929
11:53:28.0,98.507,1264.613
11:53:29.0,100.0,1262.691
11:53:30.0,99.5,1267.89
11:53:31.0,99.5,1266.917
11:53:32.0,100.0,1268.953
11:53:33.0,98.5,1264.773
11:53:34.0,99.004,1266.402
11:53:35.0,99.502,1267.636
11:53:36.0,97.989,1264.519
11:53:37.0,98.0,1264.222
11:53:38.0,97.014,1270.773
11:53:39.0,98.994,1265.832
11:53:40.0,98.5,1267.906
11:53:41.0,98.5,1268.121
11:53:42.0,97.5,1267.929
11:53:43.0,98.507,1267.46
11:53:44.0,100.0,1268.64
11:53:45.0,99.5,1267.777
11:53:46.0,99.502,1268.886
11:53:47.0,100.0,1267.046
11:53:48.0,98.5,1269.921
11:53:49.0,98.5,1265.101
11:53:50.0,99.0,1264.55
11:53:51.0,99.004,1265.968
11:53:52.0,91.5,1241.882
