Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
11:46:31.0,0.828,1110.785
11:46:32.0,82.089,1111.351
11:46:33.0,98.492,1112.566
11:46:34.0,98.0,1130.558
11:46:35.0,97.0,1128.746
11:46:36.0,97.5,1148.578
11:46:37.0,99.497,1150.523
11:46:38.0,99.5,1149.078
11:46:39.0,98.507,1145.355
11:46:40.0,100.0,1148.929
11:46:41.0,99.5,1149.667
11:46:42.0,99.5,1148.746
11:46:43.0,99.502,1146.0
11:46:44.0,98.5,1148.535
11:46:45.0,98.5,1149.261
11:46:46.0,98.5,1147.687
11:46:47.0,99.0,1146.75
11:46:48.0,100.0,1146.878
11:46:49.0,99.0,1152.296
11:46:50.0,97.989,1147.347
11:46:51.0,99.502,1149.148
11:46:52.0,98.994,1149.738
11:46:53.0,99.5,1150.64
11:46:54.0,99.0,1149.269
11:46:55.0,99.5,1148.507
11:46:56.0,99.004,1151.324
11:46:57.0,99.5,1152.421
11:46:58.0,100.0,1146.843
11:46:59.0,99.497,1147.781
11:47:00.0,99.004,1152.269
11:47:01.0,99.0,1151.648
11:47:02.0,99.0,1147.41
11:47:03.0,99.502,1146.941
11:47:04.0,100.0,1150.507
11:47:05.0,99.0,1148.683
11:47:06.0,98.994,1148.527
11:47:07.0,99.004,1150.527
11:47:08.0,99.5,1150.48
11:47:09.0,99.0,1151.488
11:47:10.0,99.5,1149.171
11:47:11.0,98.994,1149.542
11:47:12.0,99.004,1152.457
11:47:13.0,99.5,1154.308
11:47:14.0,99.497,1150.738
11:47:15.0,99.502,1150.55
11:47:16.0,98.5,1152.117
11:47:17.0,98.0,1155.507
11:47:18.0,98.5,1152.55
11:47:19.0,99.0,1153.542
11:47:20.0,99.5,1154.269
11:47:21.0,99.0,1154.64
11:47:22.0,99.5,1153.992
11:47:23.0,99.5,1154.179
11:47:24.0,99.0,1154.027
11:47:25.0,99.0,1155.207
11:47:26.0,99.497,1152.96
11:47:27.0,99.004,1153.621
11:47:28.0,98.994,1155.656
11:47:29.0,99.502,1157.14
11:47:30.0,99.0,1153.273
11:47:31.0,99.0,1152.796
