timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1483950021944,612,wordpress,200,OK,User 1-6,text,true,,20993,381,40,40,3,0,1
1483950021935,623,wordpress,200,OK,User 1-3,text,true,,20993,381,40,40,6,0,5
1483950022560,149,wordpress,200,OK,User 1-3,text,true,,20992,381,40,40,2,0,0
1483950022557,159,wordpress,200,OK,User 1-6,text,true,,20992,381,40,40,9,0,0
1483950021943,813,wordpress,200,OK,User 1-5,text,true,,20993,381,40,40,4,0,3
1483950021937,819,wordpress,200,OK,User 1-4,text,true,,20993,381,40,40,7,0,5
1483950021949,808,wordpress,200,OK,User 1-8,text,true,,20993,381,40,40,5,0,2
1483950021953,804,wordpress,200,OK,User 1-10,text,true,,20993,381,40,40,4,0,3
1483950021931,833,wordpress,200,OK,User 1-1,text,true,,20993,381,40,40,2,0,1
1483950021948,816,wordpress,200,OK,User 1-7,text,true,,20993,381,40,40,1,0,1
1483950021950,814,wordpress,200,OK,User 1-9,text,true,,20993,381,40,40,6,0,1
1483950021930,854,wordpress,200,OK,User 1-2,text,true,,20993,381,40,40,3,0,1
1483950021959,877,wordpress,200,OK,User 1-13,text,true,,20993,381,40,40,213,0,2
1483950022717,242,wordpress,200,OK,User 1-6,text,true,,20992,381,40,40,1,0,0
1483950022756,402,wordpress,200,OK,User 1-5,text,true,,20992,381,40,40,3,0,0
1483950022710,530,wordpress,200,OK,User 1-3,text,true,,20992,381,40,40,1,0,0
1483950022784,686,wordpress,200,OK,User 1-2,text,true,,20992,381,40,40,1,0,0
1483950022764,717,wordpress,200,OK,User 1-9,text,true,,20992,381,40,40,2,0,0
1483950022836,675,wordpress,200,OK,User 1-13,text,true,,20992,381,40,40,1,0,0
1483950022756,766,wordpress,200,OK,User 1-4,text,true,,20992,381,40,40,2,0,0
1483950022758,766,wordpress,200,OK,User 1-8,text,true,,20992,381,40,40,1,0,0
1483950022758,767,wordpress,200,OK,User 1-10,text,true,,20992,381,40,40,1,0,0
1483950022764,763,wordpress,200,OK,User 1-1,text,true,,20992,381,40,40,1,0,0
1483950022764,776,wordpress,200,OK,User 1-7,text,true,,20992,381,40,40,1,0,0
1483950022960,744,wordpress,200,OK,User 1-6,text,true,,20992,381,40,40,17,0,0
1483950023159,795,wordpress,200,OK,User 1-5,text,true,,20992,381,40,40,5,0,0
1483950023241,742,wordpress,200,OK,User 1-3,text,true,,20992,381,40,40,1,0,0
1483950021961,2059,wordpress,200,OK,User 1-12,text,true,,20993,381,40,40,1216,0,1
1483950021962,2134,wordpress,200,OK,User 1-11,text,true,,20993,381,40,40,1216,0,1
1483950023481,780,wordpress,200,OK,User 1-9,text,true,,20992,381,40,40,6,0,0
1483950023525,763,wordpress,200,OK,User 1-8,text,true,,20992,381,40,40,3,0,0
1483950023511,778,wordpress,200,OK,User 1-13,text,true,,20992,381,40,40,5,0,0
1483950023527,779,wordpress,200,OK,User 1-1,text,true,,20992,381,40,40,13,0,0
1483950023471,841,wordpress,200,OK,User 1-2,text,true,,20992,381,40,40,3,0,0
