Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
15:09:44.0,3.18,1059.183
15:09:45.0,84.924,1066.195
15:09:46.0,99.009,1067.382
15:09:47.0,99.494,1078.632
15:09:48.0,97.512,1082.878
15:09:49.0,99.0,1097.453
15:09:50.0,98.989,1100.253
15:09:51.0,99.5,1100.597
15:09:52.0,99.504,1094.25
15:09:53.0,99.5,1098.382
15:09:54.0,99.497,1099.945
15:09:55.0,99.5,1100.679
15:09:56.0,99.5,1095.949
15:09:57.0,100.0,1094.703
15:09:58.0,98.507,1102.023
15:09:59.0,99.502,1097.46
15:10:00.0,100.0,1098.652
15:10:01.0,100.0,1100.324
15:10:02.0,99.5,1101.292
15:10:03.0,100.0,1098.976
15:10:04.0,99.497,1097.257
15:10:05.0,98.507,1094.328
15:10:06.0,99.502,1099.492
15:10:07.0,98.994,1101.75
15:10:08.0,99.0,1097.152
15:10:09.0,100.0,1102.312
15:10:10.0,98.994,1100.308
15:10:11.0,99.502,1097.804
15:10:12.0,99.5,1103.378
15:10:13.0,99.5,1100.996
15:10:14.0,99.5,1104.179
15:10:15.0,99.502,1105.148
15:10:16.0,98.994,1098.824
15:10:17.0,99.0,1100.25
15:10:18.0,98.009,1105.429
15:10:19.0,98.994,1104.675
15:10:20.0,99.5,1101.472
15:10:21.0,99.004,1100.687
15:10:22.0,99.0,1103.632
15:10:23.0,100.0,1101.347
15:10:24.0,99.497,1103.394
15:10:25.0,98.507,1103.761
15:10:26.0,100.0,1103.125
15:10:27.0,99.5,1102.257
15:10:28.0,99.502,1097.031
15:10:29.0,99.5,1100.675
15:10:30.0,98.994,1101.191
15:10:31.0,99.5,1101.16
15:10:32.0,99.004,1099.652
15:10:33.0,99.5,1100.546
15:10:34.0,99.5,1101.441
15:10:35.0,100.0,1101.886
15:10:36.0,99.497,1102.812
15:10:37.0,99.004,1101.914
15:10:38.0,99.497,1103.507
15:10:39.0,99.502,1099.714
15:10:40.0,99.5,1100.125
15:10:41.0,99.5,1101.769
15:10:42.0,99.5,1102.777
15:10:43.0,98.5,1099.152
15:10:44.0,99.5,1101.781
