Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
15:18:29.0,0.763,1050.121
15:18:30.0,76.0,1056.195
15:18:31.0,99.5,1073.988
15:18:32.0,99.5,1094.425
15:18:33.0,100.0,1118.546
15:18:34.0,99.497,1166.191
15:18:35.0,99.502,1219.128
15:18:36.0,99.502,1211.363
15:18:37.0,100.0,1219.855
15:18:38.0,98.507,1219.851
15:18:39.0,100.0,1230.277
15:18:40.0,99.5,1224.335
15:18:41.0,99.0,1227.316
15:18:42.0,99.5,1226.773
15:18:43.0,99.497,1228.265
15:18:44.0,99.5,1231.89
15:18:45.0,99.004,1223.378
15:18:46.0,99.5,1232.175
15:18:47.0,98.5,1229.054
15:18:48.0,99.502,1229.449
15:18:49.0,99.5,1229.164
15:18:50.0,100.0,1232.644
15:18:51.0,98.994,1229.914
15:18:52.0,99.004,1231.757
15:18:53.0,99.5,1227.203
15:18:54.0,99.004,1231.542
15:18:55.0,98.492,1234.503
15:18:56.0,100.0,1232.195
15:18:57.0,100.0,1232.3
15:18:58.0,100.0,1236.359
15:18:59.0,99.004,1232.941
15:19:00.0,100.0,1235.347
15:19:01.0,99.004,1232.402
15:19:02.0,100.0,1230.343
15:19:03.0,99.0,1231.746
15:19:04.0,99.5,1230.386
15:19:05.0,99.502,1227.046
15:19:06.0,99.497,1228.156
15:19:07.0,99.5,1223.734
15:19:08.0,99.5,1230.632
15:19:09.0,99.5,1225.011
15:19:10.0,99.0,1227.132
15:19:11.0,99.504,1229.253
15:19:12.0,99.497,1229.242
15:19:13.0,99.0,1229.292
15:19:14.0,99.5,1226.46
15:19:15.0,99.5,1230.539
15:19:16.0,99.5,1226.835
15:19:17.0,99.502,1231.566
15:19:18.0,100.0,1227.714
15:19:19.0,99.5,1232.882
15:19:20.0,99.5,1228.992
15:19:21.0,99.5,1232.785
15:19:22.0,99.5,1227.175
15:19:23.0,99.502,1227.32
15:19:24.0,99.497,1229.773
15:19:25.0,99.502,1230.843
15:19:26.0,99.5,1228.863
15:19:27.0,99.5,1232.304
15:19:28.0,99.5,1228.855
15:19:29.0,99.5,1232.91
