Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
15:20:21.0,0.876,1053.031
15:20:22.0,98.507,1062.242
15:20:23.0,99.5,1079.011
15:20:24.0,99.5,1101.863
15:20:25.0,100.0,1149.894
15:20:26.0,99.5,1237.0
15:20:27.0,99.5,1259.664
15:20:28.0,100.0,1272.488
15:20:29.0,98.507,1349.707
15:20:30.0,99.497,1396.105
15:20:31.0,99.5,1356.175
15:20:32.0,99.0,1363.003
15:20:33.0,98.507,1371.527
15:20:34.0,99.5,1356.23
15:20:35.0,100.0,1371.191
15:20:36.0,99.5,1345.894
15:20:37.0,99.502,1357.074
15:20:38.0,100.0,1357.859
15:20:39.0,99.502,1329.269
15:20:40.0,99.5,1345.097
15:20:41.0,100.0,1333.085
15:20:42.0,100.0,1332.914
15:20:43.0,99.502,1322.039
15:20:44.0,99.497,1315.464
15:20:45.0,99.009,1321.882
15:20:46.0,100.0,1310.425
15:20:47.0,99.502,1308.937
15:20:49.0,99.5,1311.128
15:20:50.0,99.5,1294.238
15:20:51.0,99.5,1300.402
15:20:52.0,99.0,1287.921
15:20:53.0,99.497,1289.843
15:20:54.0,99.504,1294.398
15:20:55.0,99.497,1289.074
15:20:56.0,99.5,1286.167
15:20:57.0,99.5,1293.152
15:20:58.0,99.5,1286.242
15:20:59.0,100.0,1288.476
15:21:00.0,99.502,1295.093
15:21:01.0,99.5,1283.738
15:21:02.0,99.5,1290.863
15:21:03.0,99.0,1296.132
15:21:04.0,99.502,1282.902
15:21:05.0,100.0,1291.203
15:21:06.0,100.0,1292.019
15:21:07.0,99.0,1289.867
15:21:08.0,99.5,1285.445
15:21:09.0,100.0,1291.726
15:21:10.0,99.497,1289.375
15:21:11.0,99.004,1292.878
15:21:12.0,100.0,1295.144
15:21:13.0,99.5,1288.101
15:21:14.0,99.5,1290.019
15:21:15.0,99.0,1293.21
15:21:16.0,99.004,1291.109
15:21:17.0,97.989,1290.218
15:21:18.0,99.004,1295.535
15:21:19.0,100.0,1293.16
15:21:20.0,99.502,1283.136
15:21:21.0,99.497,1292.539
15:21:22.0,100.0,1290.785
15:21:23.0,99.0,1256.562
