Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
19:13:18.0,1.494,1092.05
19:13:19.0,99.5,1101.878
19:13:20.0,98.492,1126.347
19:13:21.0,99.004,1159.257
19:13:22.0,100.0,1232.949
19:13:23.0,98.009,1270.054
19:13:24.0,100.0,1388.253
19:13:25.0,99.5,1455.382
19:13:26.0,99.497,1479.832
19:13:27.0,99.502,1518.796
19:13:28.0,99.0,1541.289
19:13:29.0,99.5,1568.222
19:13:30.0,99.5,1566.55
19:13:31.0,99.5,1575.05
19:13:32.0,99.5,1551.218
19:13:33.0,99.5,1562.941
19:13:34.0,99.5,1560.246
19:13:35.0,99.5,1565.664
19:13:36.0,99.004,1560.179
19:13:37.0,100.0,1559.449
19:13:38.0,99.0,1561.285
19:13:39.0,99.004,1550.242
19:13:40.0,100.0,1553.167
19:13:41.0,98.5,1526.582
19:13:42.0,99.5,1533.41
19:13:43.0,99.5,1547.652
19:13:44.0,99.502,1527.917
19:13:45.0,99.0,1528.164
19:13:46.0,99.497,1517.296
19:13:47.0,99.5,1517.812
19:13:48.0,99.5,1518.027
19:13:49.0,99.0,1516.925
19:13:50.0,99.5,1506.66
19:13:51.0,98.009,1500.66
19:13:52.0,100.0,1499.019
19:13:53.0,99.0,1500.593
19:13:54.0,99.5,1499.554
19:13:55.0,99.0,1489.164
19:13:56.0,99.0,1493.679
19:13:57.0,99.004,1497.25
19:13:58.0,99.0,1499.015
19:13:59.0,98.5,1496.167
19:14:00.0,99.5,1495.117
19:14:01.0,99.0,1495.605
19:14:02.0,99.5,1495.441
19:14:03.0,98.5,1497.269
19:14:04.0,99.5,1496.136
19:14:05.0,99.004,1492.136
19:14:06.0,99.497,1501.687
19:14:07.0,99.5,1496.679
19:14:08.0,99.004,1482.652
19:14:09.0,100.0,1499.855
19:14:10.0,99.497,1497.132
19:14:11.0,99.5,1501.414
19:14:12.0,100.0,1497.957
19:14:13.0,99.0,1496.777
19:14:14.0,99.5,1503.597
19:14:15.0,99.0,1497.722
19:14:16.0,99.5,1494.386
19:14:17.0,98.514,1497.128
19:14:18.0,99.497,1481.55
