Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
19:33:03.0,3.26,1312.191
19:33:04.0,99.502,1343.843
19:33:05.0,98.994,1356.542
19:33:06.0,99.534,1355.656
19:33:07.0,100.0,1419.437
19:33:08.0,98.0,1487.515
19:33:09.0,98.5,1527.589
19:33:10.0,99.5,1519.359
19:33:11.0,99.502,1615.578
19:33:12.0,100.0,1658.406
19:33:13.0,98.5,1683.984
19:33:14.0,99.497,1685.531
19:33:15.0,99.502,1686.425
19:33:16.0,99.497,1646.222
19:33:17.0,99.5,1665.101
19:33:18.0,99.009,1675.597
19:33:19.0,100.0,1690.765
19:33:20.0,100.0,1693.843
19:33:21.0,99.502,1681.453
19:33:22.0,99.497,1673.207
19:33:23.0,99.004,1664.527
19:33:24.0,100.0,1681.027
19:33:25.0,99.5,1693.023
19:33:26.0,98.492,1690.863
19:33:27.0,99.502,1669.449
19:33:28.0,99.0,1683.773
19:33:29.0,99.5,1670.812
19:33:30.0,99.5,1677.441
19:33:31.0,99.5,1695.113
19:33:32.0,99.0,1685.535
19:33:33.0,99.0,1677.074
19:33:34.0,99.0,1674.613
19:33:35.0,99.0,1682.832
19:33:36.0,99.0,1672.804
19:33:37.0,99.004,1695.21
19:33:38.0,99.497,1684.75
19:33:39.0,99.5,1683.136
19:33:40.0,99.0,1678.125
19:33:41.0,100.0,1689.039
19:33:42.0,98.5,1677.804
19:33:43.0,99.5,1682.613
19:33:44.0,99.004,1688.968
19:33:45.0,99.497,1688.804
19:33:46.0,99.0,1688.078
19:33:47.0,99.009,1681.222
19:33:48.0,98.989,1692.046
19:33:49.0,99.5,1676.558
19:33:50.0,99.5,1684.156
19:33:51.0,99.5,1696.835
19:33:52.0,99.004,1687.996
19:33:53.0,99.5,1679.957
19:33:54.0,99.0,1690.199
19:33:55.0,99.497,1678.031
19:33:56.0,99.502,1683.843
19:33:57.0,98.5,1700.941
19:33:58.0,99.0,1694.937
19:33:59.0,99.0,1681.417
19:34:00.0,99.5,1683.097
19:34:01.0,99.5,1677.269
19:34:02.0,100.0,1688.984
19:34:03.0,99.5,1693.722
19:34:04.0,98.994,1683.777
