Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
19:01:05.0,0.996,1081.031
19:01:06.0,87.562,1088.98
19:01:07.0,99.502,1093.296
19:01:08.0,98.994,1117.355
19:01:09.0,98.507,1175.89
19:01:10.0,98.492,1225.816
19:01:11.0,99.004,1247.304
19:01:12.0,99.0,1220.199
19:01:13.0,100.0,1248.746
19:01:14.0,98.009,1242.191
19:01:15.0,95.979,1249.652
19:01:16.0,98.009,1243.691
19:01:17.0,99.0,1246.289
19:01:18.0,99.5,1250.863
19:01:19.0,98.5,1241.785
19:01:20.0,100.0,1248.371
19:01:21.0,98.507,1245.613
19:01:22.0,99.004,1247.269
19:01:23.0,99.497,1240.007
19:01:24.0,99.004,1242.277
19:01:25.0,99.497,1249.078
19:01:26.0,99.5,1243.644
19:01:27.0,99.0,1242.406
19:01:28.0,99.502,1246.105
19:01:29.0,99.5,1247.152
19:01:30.0,99.497,1245.023
19:01:31.0,99.004,1248.542
19:01:32.0,100.0,1251.464
19:01:33.0,98.5,1249.933
19:01:34.0,99.502,1243.351
19:01:35.0,100.0,1243.441
19:01:36.0,99.497,1248.437
19:01:37.0,100.0,1252.503
19:01:38.0,98.994,1246.726
19:01:39.0,99.0,1244.367
19:01:40.0,99.502,1247.105
19:01:41.0,98.994,1247.343
19:01:42.0,99.502,1252.511
19:01:43.0,99.497,1248.101
19:01:44.0,99.5,1247.16
19:01:45.0,99.0,1250.996
19:01:46.0,99.0,1245.734
19:01:47.0,99.5,1246.531
19:01:48.0,99.504,1246.808
19:01:49.0,99.497,1251.214
19:01:50.0,99.0,1253.269
19:01:51.0,99.502,1247.347
19:01:52.0,100.0,1254.328
19:01:53.0,99.004,1247.847
19:01:54.0,100.0,1255.324
19:01:55.0,99.004,1248.335
19:01:56.0,99.0,1255.144
19:01:57.0,99.0,1255.628
19:01:58.0,99.0,1249.339
19:01:59.0,98.994,1254.417
19:02:00.0,99.5,1250.746
19:02:01.0,99.502,1259.574
19:02:02.0,100.0,1251.156
19:02:03.0,99.0,1253.75
19:02:04.0,99.502,1252.687
