timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1485777796277,660,wordpress,200,OK,User 1-4,text,true,,21001,381,40,40,5,0,1
1485777796291,655,wordpress,200,OK,User 1-11,text,true,,21001,381,40,40,3,0,1
1485777796274,675,wordpress,200,OK,User 1-2,text,true,,21001,381,40,40,3,0,1
1485777796283,673,wordpress,200,OK,User 1-7,text,true,,21001,381,40,40,4,0,2
1485777796281,761,wordpress,200,OK,User 1-5,text,true,,21001,381,40,40,5,0,3
1485777796281,777,wordpress,200,OK,User 1-6,text,true,,21001,381,40,40,5,0,3
1485777796288,774,wordpress,200,OK,User 1-9,text,true,,21001,381,40,40,4,0,1
1485777796274,800,wordpress,200,OK,User 1-1,text,true,,21001,381,40,40,2,0,1
1485777796276,822,wordpress,200,OK,User 1-3,text,true,,21001,381,40,40,2,0,1
1485777796284,862,wordpress,200,OK,User 1-8,text,true,,21001,381,40,40,4,0,2
1485777796292,930,wordpress,200,OK,User 1-12,text,true,,21001,381,40,40,219,0,3
1485777796949,479,wordpress,200,OK,User 1-2,text,true,,21000,381,40,40,6,0,0
1485777797062,536,wordpress,200,OK,User 1-9,text,true,,21000,381,40,40,2,0,0
1485777797058,545,wordpress,200,OK,User 1-6,text,true,,21000,381,40,40,2,0,0
1485777796948,665,wordpress,200,OK,User 1-11,text,true,,21000,381,40,40,4,0,0
1485777796938,680,wordpress,200,OK,User 1-4,text,true,,21000,381,40,40,2,0,0
1485777796956,721,wordpress,200,OK,User 1-7,text,true,,21000,381,40,40,8,0,0
1485777797042,718,wordpress,200,OK,User 1-5,text,true,,21000,381,40,40,2,0,0
1485777797098,690,wordpress,200,OK,User 1-3,text,true,,21000,381,40,40,2,0,0
1485777797074,779,wordpress,200,OK,User 1-1,text,true,,21000,381,40,40,2,0,0
1485777797146,720,wordpress,200,OK,User 1-8,text,true,,21000,381,40,40,2,0,0
1485777797222,678,wordpress,200,OK,User 1-12,text,true,,21000,381,40,40,2,0,0
1485777797428,820,wordpress,200,OK,User 1-2,text,true,,21000,381,40,40,2,0,0
1485777796295,2042,wordpress,200,OK,User 1-13,text,true,,21001,381,40,40,1220,0,2
1485777797604,738,wordpress,200,OK,User 1-6,text,true,,21000,381,40,40,7,0,0
1485777797613,776,wordpress,200,OK,User 1-11,text,true,,21000,381,40,40,3,0,0
1485777797618,808,wordpress,200,OK,User 1-4,text,true,,21000,381,40,40,12,0,0
1485777797599,841,wordpress,200,OK,User 1-9,text,true,,21000,381,40,40,12,0,0
1485777797678,838,wordpress,200,OK,User 1-7,text,true,,21000,381,40,40,16,0,0
1485777797789,741,wordpress,200,OK,User 1-3,text,true,,21000,381,40,40,5,0,0
1485777797760,845,wordpress,200,OK,User 1-5,text,true,,21000,381,40,40,5,0,0
1485777797854,759,wordpress,200,OK,User 1-1,text,true,,21000,381,40,40,10,0,0
1485777797867,850,wordpress,200,OK,User 1-8,text,true,,21000,381,40,40,3,0,0
1485777797901,826,wordpress,200,OK,User 1-12,text,true,,21000,381,40,40,9,0,0
1485777796290,2592,wordpress,200,OK,User 1-10,text,true,,21001,381,40,40,1217,0,5
1485777798248,974,wordpress,200,OK,User 1-2,text,true,,21000,381,40,40,4,0,0
1485777796296,3169,wordpress,200,OK,User 1-14,text,true,,21002,381,40,40,2050,0,2
1485777798343,1131,wordpress,200,OK,User 1-6,text,true,,21001,381,40,40,46,0,1
1485777796301,3209,wordpress,200,OK,User 1-19,text,true,,21002,381,40,40,2049,0,1
1485777796304,3282,wordpress,200,OK,User 1-20,text,true,,21002,381,40,40,2054,0,1
1485777798337,1249,wordpress,200,OK,User 1-13,text,true,,21001,381,40,40,51,0,1
1485777796297,3353,wordpress,200,OK,User 1-15,text,true,,21002,381,40,40,2051,0,1
1485777796310,3356,wordpress,200,OK,User 1-21,text,true,,21002,381,40,40,2054,0,3
1485777796307,3379,wordpress,200,OK,User 1-23,text,true,,21002,381,40,40,2053,0,2
1485777796302,3400,wordpress,200,OK,User 1-17,text,true,,21002,381,40,40,2051,0,2
1485777796312,3430,wordpress,200,OK,User 1-26,text,true,,21002,381,40,40,2054,0,1
1485777796310,3452,wordpress,200,OK,User 1-24,text,true,,21002,381,40,40,2052,0,3
1485777796310,3556,wordpress,200,OK,User 1-25,text,true,,21002,381,40,40,2053,0,2
