Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
20:07:55.0,1.099,1396.46
20:07:56.0,98.009,1450.238
20:07:57.0,100.0,1490.542
20:07:58.0,100.0,1514.761
20:07:59.0,99.004,1546.496
20:08:00.0,99.497,1519.906
20:08:01.0,99.5,1589.738
20:08:02.0,100.0,1648.937
20:08:03.0,99.004,1675.359
20:08:04.0,99.5,1689.707
20:08:05.0,99.502,1699.675
20:08:06.0,100.0,1715.621
20:08:07.0,99.004,1758.867
20:08:08.0,100.0,1777.085
20:08:09.0,99.5,1788.457
20:08:10.0,99.5,1789.242
20:08:11.0,100.0,1777.613
20:08:12.0,98.5,1716.949
20:08:13.0,99.0,1704.761
20:08:14.0,100.0,1743.511
20:08:15.0,100.0,1769.863
20:08:16.0,99.004,1772.781
20:08:17.0,100.0,1771.328
20:08:18.0,98.5,1731.746
20:08:19.0,99.502,1687.539
20:08:20.0,100.0,1722.667
20:08:21.0,99.5,1735.457
20:08:22.0,100.0,1738.925
20:08:23.0,99.5,1737.035
20:08:24.0,99.004,1718.882
20:08:25.0,99.004,1683.605
20:08:26.0,99.497,1684.101
20:08:27.0,100.0,1703.91
20:08:28.0,99.502,1706.644
20:08:29.0,99.004,1701.324
20:08:30.0,99.497,1682.609
20:08:31.0,99.502,1672.863
20:08:32.0,99.5,1669.414
20:08:33.0,100.0,1681.589
20:08:34.0,99.004,1694.199
20:08:35.0,96.0,1689.289
20:08:36.0,98.0,1677.289
20:08:37.0,99.0,1683.566
20:08:38.0,98.994,1673.546
20:08:39.0,99.004,1681.906
20:08:40.0,99.5,1688.929
20:08:41.0,99.0,1680.226
20:08:42.0,98.0,1677.937
20:08:43.0,99.5,1688.421
20:08:44.0,100.0,1678.656
20:08:45.0,99.004,1681.207
20:08:46.0,100.0,1693.66
20:08:47.0,100.0,1675.074
20:08:48.0,99.004,1686.996
20:08:49.0,100.0,1686.144
20:08:50.0,98.507,1686.371
20:08:51.0,99.494,1679.8
20:08:52.0,99.009,1683.781
20:08:53.0,100.0,1676.449
20:08:54.0,98.507,1684.562
20:08:55.0,98.994,1684.519
20:08:56.0,100.0,1685.757
20:08:57.0,99.5,1651.003
20:08:58.0,99.5,1553.253
