Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
19:43:25.0,1.319,1085.132
19:43:26.0,88.5,1098.296
19:43:27.0,99.5,1112.882
19:43:28.0,99.004,1137.496
19:43:29.0,100.0,1177.14
19:43:30.0,99.0,1165.21
19:43:31.0,99.502,1166.757
19:43:32.0,99.502,1178.699
19:43:33.0,100.0,1165.234
19:43:34.0,99.497,1175.828
19:43:35.0,99.504,1171.507
19:43:36.0,100.0,1173.691
19:43:37.0,99.497,1173.921
19:43:38.0,99.502,1175.308
19:43:39.0,99.0,1180.832
19:43:40.0,100.0,1176.441
19:43:41.0,99.004,1182.156
19:43:42.0,100.0,1179.453
19:43:43.0,99.5,1177.234
19:43:44.0,99.5,1184.152
19:43:45.0,99.497,1179.406
19:43:46.0,98.507,1177.171
19:43:47.0,99.502,1181.734
19:43:48.0,99.497,1180.011
19:43:49.0,99.502,1177.519
19:43:50.0,99.5,1186.335
19:43:51.0,100.0,1182.21
19:43:52.0,98.994,1185.785
19:43:53.0,99.009,1181.675
19:43:54.0,99.497,1177.355
19:43:55.0,99.5,1178.226
19:43:56.0,99.5,1181.957
19:43:57.0,99.502,1176.57
19:43:58.0,100.0,1183.0
19:43:59.0,99.5,1184.625
19:44:00.0,99.5,1187.179
19:44:01.0,98.5,1178.519
19:44:02.0,100.0,1179.781
19:44:03.0,98.507,1181.953
19:44:04.0,99.5,1180.664
19:44:05.0,99.5,1183.429
19:44:06.0,99.0,1183.839
19:44:07.0,100.0,1180.632
19:44:08.0,99.004,1179.507
19:44:09.0,99.0,1183.5
19:44:10.0,99.5,1184.628
19:44:11.0,99.497,1175.183
19:44:12.0,98.507,1172.726
19:44:13.0,99.502,1182.332
19:44:14.0,98.994,1178.105
19:44:15.0,99.0,1175.175
19:44:16.0,99.5,1178.988
19:44:17.0,99.5,1175.035
19:44:18.0,99.004,1177.48
19:44:19.0,99.497,1173.968
19:44:20.0,99.5,1174.937
19:44:21.0,100.0,1175.359
19:44:22.0,99.502,1182.132
19:44:23.0,98.5,1179.75
19:44:24.0,99.5,1177.57
