Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
16:52:24.0,0.932,1065.429
16:52:25.0,50.248,1066.515
16:52:26.0,1.005,1067.636
16:52:27.0,81.094,1104.957
16:52:28.0,99.004,1151.363
16:52:29.0,99.497,1151.515
16:52:30.0,98.5,1158.664
16:52:31.0,99.004,1171.285
16:52:32.0,98.5,1168.707
16:52:33.0,99.497,1173.632
16:52:34.0,99.5,1178.167
16:52:35.0,100.0,1178.675
16:52:36.0,99.5,1181.472
16:52:37.0,99.004,1180.304
16:52:38.0,100.0,1176.417
16:52:39.0,99.0,1181.828
16:52:40.0,98.994,1180.054
16:52:41.0,100.0,1178.195
16:52:42.0,99.004,1178.91
16:52:43.0,99.0,1182.226
16:52:44.0,100.0,1180.14
16:52:45.0,99.5,1178.003
16:52:46.0,99.0,1183.183
16:52:47.0,99.5,1180.199
16:52:48.0,98.994,1179.136
16:52:49.0,99.004,1179.855
16:52:50.0,98.507,1177.941
16:52:51.0,99.5,1178.0
16:52:52.0,99.0,1183.593
16:52:53.0,99.0,1176.46
16:52:54.0,98.5,1181.179
16:52:55.0,98.5,1183.917
16:52:56.0,99.004,1180.386
16:52:57.0,99.0,1179.667
16:52:58.0,98.492,1181.636
16:52:59.0,99.497,1180.734
16:53:00.0,98.009,1181.148
16:53:01.0,98.009,1182.667
16:53:02.0,98.994,1176.171
16:53:03.0,99.0,1183.234
16:53:04.0,99.004,1181.121
16:53:05.0,98.994,1184.375
16:53:06.0,99.0,1183.972
16:53:07.0,99.0,1181.582
16:53:08.0,99.5,1185.445
16:53:09.0,98.994,1181.714
16:53:10.0,99.009,1186.054
16:53:11.0,99.5,1182.628
16:53:12.0,99.0,1184.863
16:53:13.0,99.5,1185.039
16:53:14.0,99.5,1187.878
16:53:15.0,99.5,1185.542
16:53:16.0,99.0,1183.757
16:53:17.0,99.5,1185.492
16:53:18.0,98.009,1187.523
16:53:19.0,97.487,1187.468
16:53:20.0,96.5,1187.871
16:53:21.0,96.984,1185.847
16:53:22.0,98.5,1189.878
16:53:23.0,99.504,1187.519
16:53:24.0,98.994,1188.683
