Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
17:07:43.0,2.883,1320.316
17:07:44.0,100.0,1334.972
17:07:45.0,92.424,1326.437
17:07:46.0,100.0,1359.554
17:07:47.0,99.5,1361.726
17:07:48.0,99.497,1448.824
17:07:49.0,99.502,1514.671
17:07:50.0,100.0,1557.882
17:07:51.0,99.497,1622.238
17:07:52.0,100.0,1644.597
17:07:53.0,98.5,1639.769
17:07:54.0,100.0,1667.343
17:07:55.0,99.502,1679.207
17:07:56.0,99.502,1676.417
17:07:57.0,98.994,1676.515
17:07:58.0,100.0,1676.113
17:07:59.0,99.5,1674.773
17:08:00.0,99.0,1676.859
17:08:01.0,99.004,1681.066
17:08:02.0,99.5,1673.992
17:08:03.0,97.989,1672.304
17:08:04.0,99.502,1667.734
17:08:05.0,99.5,1673.171
17:08:06.0,99.5,1674.738
17:08:07.0,100.0,1679.898
17:08:08.0,99.497,1675.539
17:08:09.0,99.502,1675.871
17:08:10.0,99.0,1676.265
17:08:11.0,99.497,1672.484
17:08:12.0,99.004,1671.929
17:08:13.0,98.5,1680.156
17:08:14.0,99.0,1681.156
17:08:15.0,100.0,1677.343
17:08:16.0,98.5,1675.601
17:08:17.0,99.0,1671.835
17:08:18.0,98.5,1671.164
17:08:19.0,99.0,1671.218
17:08:20.0,99.004,1681.289
17:08:21.0,99.5,1689.64
17:08:22.0,99.497,1693.855
17:08:23.0,99.5,1692.574
17:08:24.0,99.5,1689.71
17:08:25.0,99.502,1678.757
17:08:26.0,99.5,1674.89
17:08:27.0,100.0,1674.152
17:08:28.0,99.004,1680.605
17:08:29.0,100.0,1689.183
17:08:30.0,99.502,1680.05
17:08:31.0,99.497,1677.652
17:08:32.0,99.0,1673.343
17:08:33.0,99.004,1672.753
17:08:34.0,100.0,1672.371
17:08:35.0,98.994,1672.05
17:08:36.0,99.502,1678.367
17:08:37.0,99.502,1685.914
17:08:38.0,100.0,1682.046
17:08:39.0,99.004,1681.21
17:08:40.0,99.497,1671.335
17:08:41.0,99.502,1675.308
17:08:42.0,99.497,1676.648
17:08:43.0,99.502,1668.078
17:08:44.0,99.497,1659.593
17:08:45.0,99.5,1636.91
