Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
17:11:26.0,1.654,1113.48
17:11:27.0,38.888,1111.152
17:11:28.0,9.045,1116.183
17:11:29.0,77.386,1140.855
17:11:30.0,18.5,1146.898
17:11:31.0,5.583,1168.187
17:11:32.0,34.17,1194.574
17:11:33.0,93.0,1306.734
17:11:34.0,98.994,1455.804
17:11:35.0,99.502,1585.203
17:11:36.0,100.0,1684.062
17:11:37.0,100.0,1716.14
17:11:38.0,99.5,1726.617
17:11:39.0,98.507,1720.089
17:11:40.0,99.5,1697.117
17:11:41.0,99.004,1708.023
17:11:42.0,100.0,1742.828
17:11:43.0,99.504,1785.699
17:11:44.0,100.0,1818.152
17:11:45.0,99.5,1831.738
17:11:46.0,98.5,1835.433
17:11:47.0,100.0,1816.871
17:11:48.0,98.507,1789.734
17:11:49.0,98.492,1778.07
17:11:50.0,99.004,1779.781
17:11:51.0,99.5,1792.484
17:11:52.0,100.0,1800.332
17:11:53.0,99.004,1805.632
17:11:54.0,100.0,1798.73
17:11:55.0,99.5,1771.277
17:11:56.0,99.0,1772.484
17:11:57.0,98.0,1772.992
17:11:58.0,100.0,1767.882
17:11:59.0,99.5,1777.785
17:12:00.0,99.5,1782.98
17:12:01.0,100.0,1785.917
17:12:02.0,98.009,1764.703
17:12:03.0,99.004,1747.816
17:12:04.0,99.497,1753.203
17:12:05.0,99.004,1754.167
17:12:06.0,99.497,1752.707
17:12:07.0,99.5,1766.226
17:12:08.0,99.5,1770.179
17:12:09.0,99.5,1762.968
17:12:10.0,99.5,1743.429
17:12:11.0,99.0,1738.578
17:12:12.0,99.0,1743.675
17:12:13.0,99.0,1743.589
17:12:14.0,99.0,1751.621
17:12:15.0,100.0,1759.105
17:12:16.0,99.502,1761.003
17:12:17.0,100.0,1756.027
17:12:18.0,99.497,1743.777
17:12:19.0,99.0,1741.96
17:12:20.0,99.004,1743.871
17:12:21.0,99.5,1742.23
17:12:22.0,99.497,1748.218
17:12:23.0,99.502,1758.839
17:12:24.0,98.994,1756.074
17:12:25.0,99.004,1746.859
17:12:26.0,99.497,1745.175
17:12:27.0,100.0,1723.273
17:12:28.0,100.0,1703.117
