Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
20:23:30.0,1.005,1056.562
20:23:31.0,85.572,1059.593
20:23:32.0,99.0,1076.023
20:23:33.0,99.502,1099.312
20:23:34.0,99.494,1147.761
20:23:35.0,99.004,1203.746
20:23:36.0,100.0,1223.687
20:23:37.0,98.994,1221.296
20:23:38.0,98.5,1223.531
20:23:39.0,99.0,1225.898
20:23:40.0,99.502,1224.582
20:23:41.0,100.0,1228.382
20:23:42.0,100.0,1218.863
20:23:43.0,99.0,1226.531
20:23:44.0,99.5,1225.562
20:23:45.0,100.0,1228.097
20:23:46.0,99.0,1222.992
20:23:47.0,99.5,1229.574
20:23:48.0,100.0,1221.339
20:23:49.0,98.507,1227.347
20:23:50.0,100.0,1226.632
20:23:51.0,99.497,1218.437
20:23:52.0,99.502,1229.425
20:23:53.0,99.497,1226.882
20:23:54.0,99.004,1226.96
20:23:55.0,99.502,1225.031
20:23:56.0,99.497,1227.257
20:23:57.0,99.0,1220.128
20:23:58.0,99.5,1230.875
20:23:59.0,99.5,1219.703
20:24:00.0,99.004,1224.593
20:24:01.0,97.989,1224.578
20:24:02.0,98.009,1223.535
20:24:03.0,97.989,1217.898
20:24:04.0,98.0,1225.441
20:24:05.0,98.009,1208.3
20:24:06.0,98.5,1217.242
20:24:07.0,98.994,1223.777
20:24:08.0,99.5,1218.789
20:24:09.0,99.502,1222.339
20:24:10.0,99.497,1219.707
20:24:11.0,99.502,1228.261
20:24:12.0,99.497,1220.121
20:24:13.0,100.0,1225.507
20:24:14.0,98.507,1220.636
20:24:15.0,99.497,1224.558
20:24:16.0,99.5,1223.664
20:24:17.0,99.5,1221.957
20:24:18.0,99.0,1222.152
20:24:19.0,99.502,1223.023
20:24:20.0,99.5,1223.648
20:24:21.0,99.0,1220.894
20:24:22.0,99.5,1221.859
20:24:23.0,98.994,1222.621
20:24:24.0,99.5,1223.375
20:24:25.0,99.5,1226.058
20:24:26.0,99.5,1229.089
20:24:27.0,99.004,1220.421
20:24:28.0,99.497,1227.089
20:24:29.0,99.0,1223.82
20:24:30.0,100.0,1226.019
