Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
20:37:20.0,0.956,1055.707
20:37:21.0,92.462,1066.199
20:37:22.0,99.5,1079.648
20:37:23.0,99.0,1104.593
20:37:24.0,99.0,1140.285
20:37:25.0,99.502,1217.82
20:37:26.0,98.994,1256.523
20:37:27.0,99.5,1351.679
20:37:28.0,100.0,1429.464
20:37:29.0,99.5,1457.511
20:37:30.0,99.5,1524.925
20:37:31.0,99.5,1535.0
20:37:32.0,99.004,1537.554
20:37:33.0,99.497,1553.851
20:37:34.0,99.0,1583.648
20:37:35.0,100.0,1561.285
20:37:36.0,99.5,1577.714
20:37:37.0,99.004,1569.492
20:37:38.0,100.0,1538.14
20:37:39.0,99.5,1552.066
20:37:40.0,99.497,1562.804
20:37:41.0,99.004,1557.101
20:37:42.0,100.0,1556.417
20:37:43.0,99.5,1525.265
20:37:44.0,99.5,1518.242
20:37:45.0,99.5,1539.035
20:37:46.0,99.0,1531.468
20:37:47.0,99.502,1542.429
20:37:48.0,98.994,1536.742
20:37:49.0,99.004,1509.003
20:37:50.0,100.0,1523.109
20:37:51.0,100.0,1535.027
20:37:52.0,98.5,1536.484
20:37:53.0,99.0,1535.199
20:37:54.0,99.0,1511.578
20:37:55.0,99.0,1511.671
20:37:56.0,100.0,1532.234
20:37:57.0,98.507,1530.0
20:37:58.0,99.497,1536.683
20:37:59.0,99.0,1526.316
20:38:00.0,98.5,1511.019
20:38:01.0,100.0,1521.609
20:38:02.0,98.0,1533.574
20:38:03.0,99.004,1529.808
20:38:04.0,99.0,1535.132
20:38:05.0,98.5,1520.105
20:38:06.0,99.5,1510.21
20:38:07.0,100.0,1530.125
20:38:08.0,99.004,1539.734
20:38:09.0,100.0,1534.32
20:38:10.0,99.004,1531.566
20:38:11.0,98.5,1508.628
20:38:12.0,99.502,1514.597
20:38:13.0,100.0,1536.761
20:38:14.0,99.0,1540.906
20:38:15.0,99.0,1534.867
20:38:16.0,99.497,1519.277
20:38:17.0,99.004,1513.32
20:38:18.0,99.5,1528.398
20:38:19.0,98.994,1542.097
20:38:20.0,99.502,1537.507
20:38:21.0,,1513.371
20:38:22.0,99.5,
