timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1485773016154,380,wordpress,200,OK,User 1-7,text,true,,21002,381,20,20,9,0,5
1485773016151,409,wordpress,200,OK,User 1-6,text,true,,21002,381,20,20,10,0,8
1485773016144,436,wordpress,200,OK,User 1-2,text,true,,21002,381,20,20,15,0,10
1485773016147,450,wordpress,200,OK,User 1-3,text,true,,21002,381,20,20,11,0,5
1485773016142,631,wordpress,200,OK,User 1-1,text,true,,21002,381,20,20,3,0,1
1485773016150,643,wordpress,200,OK,User 1-4,text,true,,21002,381,20,20,7,0,3
1485773016582,2948,wordpress,200,OK,User 1-2,text,true,,21001,381,20,20,2,0,0
1485773016536,2997,wordpress,200,OK,User 1-7,text,true,,21001,381,20,20,3,0,0
1485773016158,3410,wordpress,200,OK,User 1-8,text,true,,21002,381,20,20,19,0,6
1485773016775,2815,wordpress,200,OK,User 1-1,text,true,,21001,381,20,20,2,0,0
1485773016598,3000,wordpress,200,OK,User 1-3,text,true,,21001,381,20,20,2,0,0
1485773016794,2814,wordpress,200,OK,User 1-4,text,true,,21001,381,20,20,3,0,0
1485773016561,3063,wordpress,200,OK,User 1-6,text,true,,21001,381,20,20,3,0,0
1485773016168,3459,wordpress,200,OK,User 1-11,text,true,,21002,381,20,20,480,0,5
1485773016166,3467,wordpress,200,OK,User 1-10,text,true,,21002,381,20,20,23,0,2
1485773016160,3499,wordpress,200,OK,User 1-5,text,true,,21002,381,20,20,1492,0,16
1485773016164,3603,wordpress,200,OK,User 1-9,text,true,,21002,381,20,20,21,0,2
1485773016173,3601,wordpress,200,OK,User 1-13,text,true,,21002,381,20,20,1478,0,2
1485773016170,3625,wordpress,200,OK,User 1-12,text,true,,21002,381,20,20,58,0,2
1485773016191,4964,wordpress,200,OK,User 1-18,text,true,,21003,381,20,20,2475,0,4
1485773016194,4982,wordpress,200,OK,User 1-19,text,true,,21003,381,20,20,2475,0,3
1485773016183,5000,wordpress,200,OK,User 1-16,text,true,,21003,381,20,20,2481,0,2
1485773016193,5018,wordpress,200,OK,User 1-20,text,true,,21003,381,20,20,2475,0,2
1485773016184,5035,wordpress,200,OK,User 1-17,text,true,,21003,381,20,20,2480,0,3
1485773016179,5044,wordpress,200,OK,User 1-14,text,true,,21003,381,20,20,2481,0,3
1485773019590,1648,wordpress,200,OK,User 1-1,text,true,,21002,381,20,20,79,0,2
1485773016180,5083,wordpress,200,OK,User 1-15,text,true,,21003,381,20,20,2481,0,2
1485773019569,1701,wordpress,200,OK,User 1-8,text,true,,21002,381,20,20,80,0,3
1485773019534,1745,wordpress,200,OK,User 1-7,text,true,,21002,381,20,20,98,0,3
1485773019598,1696,wordpress,200,OK,User 1-3,text,true,,21002,381,20,20,76,0,2
1485773019531,1767,wordpress,200,OK,User 1-2,text,true,,21002,381,20,20,99,0,6
1485773019775,1543,wordpress,200,OK,User 1-13,text,true,,21002,381,20,20,56,0,2
1485773019795,1531,wordpress,200,OK,User 1-12,text,true,,21002,381,20,20,38,0,2
1485773019634,1708,wordpress,200,OK,User 1-10,text,true,,21002,381,20,20,58,0,2
1485773019767,1575,wordpress,200,OK,User 1-9,text,true,,21002,381,20,20,64,0,3
1485773019609,1737,wordpress,200,OK,User 1-4,text,true,,21002,381,20,20,66,0,2
1485773019624,1722,wordpress,200,OK,User 1-6,text,true,,21002,381,20,20,52,0,4
