Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
21:01:46.0,5.843,1073.859
21:01:47.0,83.5,1069.05
21:01:48.0,99.5,1087.589
21:01:49.0,89.949,1093.359
21:01:50.0,99.504,1092.093
21:01:51.0,97.512,1105.761
21:01:52.0,99.497,1110.867
21:01:53.0,98.0,1102.847
21:01:54.0,100.0,1110.261
21:01:55.0,99.019,1101.218
21:01:56.0,99.487,1109.125
21:01:57.0,99.0,1105.683
21:01:58.0,100.0,1106.234
21:01:59.0,99.0,1111.207
21:02:00.0,99.5,1110.253
21:02:01.0,99.5,1108.671
21:02:02.0,99.0,1106.464
21:02:03.0,100.0,1108.085
21:02:04.0,100.0,1106.636
21:02:05.0,100.0,1110.312
21:02:06.0,98.507,1105.312
21:02:07.0,99.5,1111.644
21:02:08.0,99.497,1108.472
21:02:09.0,99.004,1106.71
21:02:10.0,99.5,1109.378
21:02:11.0,100.0,1109.125
21:02:12.0,99.0,1108.203
21:02:13.0,98.0,1111.027
21:02:14.0,99.0,1109.0
21:02:15.0,99.004,1109.964
21:02:16.0,99.0,1110.773
21:02:17.0,99.497,1107.453
21:02:18.0,99.5,1111.878
21:02:19.0,98.507,1103.621
21:02:20.0,99.5,1106.238
21:02:21.0,99.497,1109.984
21:02:22.0,99.004,1109.578
21:02:23.0,100.0,1109.21
21:02:24.0,99.004,1107.738
21:02:25.0,100.0,1111.957
21:02:26.0,99.004,1108.925
21:02:27.0,99.5,1108.191
21:02:28.0,100.0,1109.808
21:02:29.0,98.994,1112.464
21:02:30.0,99.502,1111.636
21:02:31.0,100.0,1112.394
21:02:32.0,99.502,1109.476
21:02:33.0,99.5,1112.921
21:02:34.0,98.009,1112.085
21:02:35.0,98.5,1111.71
21:02:36.0,97.5,1113.675
21:02:37.0,99.0,1108.332
21:02:38.0,97.5,1113.41
21:02:39.0,98.994,1112.953
21:02:40.0,99.004,1112.445
21:02:41.0,98.507,1112.437
21:02:42.0,97.487,1113.964
21:02:43.0,99.0,1112.218
21:02:44.0,98.5,1115.765
21:02:45.0,99.502,1116.925
