Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
21:19:06.0,1.009,1086.234
21:19:07.0,89.5,1091.984
21:19:08.0,99.502,1105.433
21:19:09.0,99.5,1127.75
21:19:10.0,100.0,1167.699
21:19:11.0,99.504,1215.382
21:19:12.0,100.0,1266.906
21:19:13.0,99.5,1342.984
21:19:14.0,99.5,1357.71
21:19:15.0,98.5,1395.3
21:19:16.0,100.0,1404.378
21:19:17.0,99.0,1418.496
21:19:18.0,99.5,1390.91
21:19:19.0,99.502,1388.902
21:19:20.0,99.5,1403.273
21:19:21.0,99.5,1412.328
21:19:22.0,99.5,1386.621
21:19:23.0,100.0,1383.609
21:19:24.0,99.502,1396.406
21:19:25.0,99.0,1367.621
21:19:26.0,99.5,1365.269
21:19:27.0,100.0,1374.656
21:19:28.0,99.502,1379.867
21:19:29.0,99.5,1364.183
21:19:30.0,99.497,1367.386
21:19:31.0,99.502,1384.859
21:19:32.0,99.004,1366.507
21:19:33.0,99.5,1361.468
21:19:34.0,100.0,1379.957
21:19:35.0,99.004,1384.789
21:19:36.0,100.0,1364.21
21:19:37.0,99.0,1368.183
21:19:38.0,99.004,1384.441
21:19:39.0,100.0,1367.261
21:19:40.0,100.0,1372.582
21:19:41.0,99.004,1378.195
21:19:42.0,99.497,1373.179
21:19:43.0,99.5,1363.824
21:19:44.0,99.5,1375.765
21:19:45.0,99.502,1383.476
21:19:46.0,99.5,1361.718
21:19:47.0,100.0,1373.308
21:19:48.0,99.502,1380.554
21:19:49.0,100.0,1371.359
21:19:50.0,99.004,1359.421
21:19:51.0,99.497,1375.292
21:19:52.0,99.502,1382.132
21:19:53.0,100.0,1360.273
21:19:54.0,99.5,1370.445
21:19:55.0,98.994,1377.679
21:19:56.0,99.502,1371.113
21:19:57.0,99.0,1363.765
21:19:58.0,100.0,1374.265
21:19:59.0,100.0,1376.98
21:20:00.0,99.004,1366.285
21:20:01.0,100.0,1371.925
21:20:02.0,99.502,1376.019
21:20:03.0,99.5,1365.386
21:20:04.0,99.5,1371.582
21:20:05.0,99.5,1377.781
21:20:06.0,100.0,1371.054
