Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
21:36:17.0,3.16,1290.894
21:36:18.0,100.0,1321.863
21:36:19.0,99.497,1343.609
21:36:20.0,99.0,1328.097
21:36:21.0,100.0,1366.117
21:36:22.0,99.502,1449.32
21:36:23.0,100.0,1512.523
21:36:24.0,99.004,1537.605
21:36:25.0,100.0,1557.875
21:36:26.0,98.507,1564.882
21:36:27.0,100.0,1615.679
21:36:28.0,99.502,1622.984
21:36:29.0,99.497,1632.234
21:36:30.0,99.502,1626.812
21:36:31.0,99.497,1599.585
21:36:32.0,98.0,1584.363
21:36:33.0,99.5,1593.089
21:36:34.0,100.0,1613.222
21:36:35.0,99.5,1624.156
21:36:36.0,99.5,1618.628
21:36:37.0,99.0,1561.914
21:36:38.0,99.0,1571.117
21:36:39.0,99.0,1580.304
21:36:40.0,99.5,1593.714
21:36:41.0,99.5,1593.796
21:36:42.0,98.0,1569.851
21:36:43.0,99.0,1540.625
21:36:44.0,99.0,1556.832
21:36:45.0,99.5,1570.093
21:36:46.0,99.5,1578.382
21:36:47.0,99.5,1574.312
21:36:48.0,98.507,1541.609
21:36:49.0,99.5,1545.652
21:36:50.0,98.507,1565.023
21:36:51.0,100.0,1572.953
21:36:52.0,99.0,1578.75
21:36:53.0,99.497,1557.828
21:36:54.0,98.507,1543.398
21:36:55.0,99.5,1554.75
21:36:56.0,99.502,1572.05
21:36:57.0,99.497,1579.808
21:36:58.0,98.994,1573.636
21:36:59.0,98.009,1545.042
21:37:00.0,99.5,1551.64
21:37:01.0,99.502,1569.707
21:37:02.0,97.989,1578.496
21:37:03.0,99.004,1581.265
21:37:04.0,99.502,1556.511
21:37:05.0,98.492,1540.933
21:37:06.0,99.5,1557.769
21:37:07.0,99.5,1577.921
21:37:08.0,99.0,1584.699
21:37:09.0,98.5,1578.046
21:37:10.0,99.5,1549.332
21:37:11.0,99.497,1553.445
21:37:12.0,99.004,1568.703
21:37:13.0,100.0,1579.425
21:37:14.0,99.004,1582.832
21:37:15.0,98.0,1562.406
21:37:16.0,99.0,1553.015
21:37:17.0,99.0,1560.003
21:37:18.0,99.004,1565.367
21:37:19.0,100.0,1553.695
