timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1485785568810,668,wordpress,200,OK,User 1-2,text,true,,21139,381,30,30,2,0,1
1485785568813,722,wordpress,200,OK,User 1-5,text,true,,21139,381,30,30,11,0,7
1485785568809,829,wordpress,200,OK,User 1-1,text,true,,21139,381,30,30,3,0,2
1485785568814,864,wordpress,200,OK,User 1-4,text,true,,21139,381,30,30,10,0,8
1485785569479,201,wordpress,200,OK,User 1-2,text,true,,21138,381,30,30,1,0,0
1485785568822,880,wordpress,200,OK,User 1-10,text,true,,21139,381,30,30,7,0,2
1485785568815,895,wordpress,200,OK,User 1-6,text,true,,21139,381,30,30,3,0,1
1485785568811,903,wordpress,200,OK,User 1-3,text,true,,21139,381,30,30,3,0,2
1485785568822,908,wordpress,200,OK,User 1-12,text,true,,21139,381,30,30,2,0,1
1485785568818,932,wordpress,200,OK,User 1-8,text,true,,21139,381,30,30,7,0,3
1485785568819,935,wordpress,200,OK,User 1-7,text,true,,21139,381,30,30,6,0,2
1485785569537,240,wordpress,200,OK,User 1-5,text,true,,21138,381,30,30,2,0,0
1485785568825,973,wordpress,200,OK,User 1-13,text,true,,21139,381,30,30,266,0,1
1485785569639,641,wordpress,200,OK,User 1-1,text,true,,21138,381,30,30,1,0,0
1485785569681,728,wordpress,200,OK,User 1-2,text,true,,21138,381,30,30,1,0,0
1485785569679,756,wordpress,200,OK,User 1-4,text,true,,21138,381,30,30,1,0,0
1485785569703,736,wordpress,200,OK,User 1-10,text,true,,21138,381,30,30,2,0,0
1485785569711,759,wordpress,200,OK,User 1-6,text,true,,21138,381,30,30,1,0,0
1485785569715,802,wordpress,200,OK,User 1-3,text,true,,21138,381,30,30,1,0,0
1485785569751,789,wordpress,200,OK,User 1-8,text,true,,21138,381,30,30,1,0,0
1485785569731,833,wordpress,200,OK,User 1-12,text,true,,21138,381,30,30,1,0,0
1485785569755,824,wordpress,200,OK,User 1-7,text,true,,21138,381,30,30,1,0,0
1485785569799,875,wordpress,200,OK,User 1-13,text,true,,21138,381,30,30,1,0,0
1485785569778,920,wordpress,200,OK,User 1-5,text,true,,21138,381,30,30,4,0,0
1485785570281,799,wordpress,200,OK,User 1-1,text,true,,21138,381,30,30,6,0,0
1485785568823,2379,wordpress,200,OK,User 1-11,text,true,,21139,381,30,30,1268,0,5
1485785568827,2459,wordpress,200,OK,User 1-14,text,true,,21139,381,30,30,1265,0,1
1485785570410,910,wordpress,200,OK,User 1-2,text,true,,21138,381,30,30,10,0,0
