Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
12:44:41.0,1.815,1173.816
12:44:42.0,45.728,1174.914
12:44:43.0,96.0,1177.988
12:44:44.0,99.5,1193.828
12:44:45.0,98.5,1201.55
12:44:46.0,99.0,1207.582
12:44:47.0,98.514,1222.546
12:44:48.0,99.497,1221.3
12:44:49.0,99.004,1220.296
12:44:50.0,97.029,1221.746
12:44:51.0,98.477,1220.285
12:44:52.0,99.0,1222.031
12:44:53.0,99.5,1221.886
12:44:54.0,98.507,1225.457
12:44:55.0,98.5,1224.703
12:44:56.0,98.994,1227.585
12:44:57.0,99.5,1231.093
12:44:58.0,98.507,1229.949
12:44:59.0,100.0,1227.675
12:45:00.0,99.5,1230.136
12:45:01.0,100.0,1228.351
12:45:02.0,99.0,1228.191
12:45:03.0,99.5,1228.292
12:45:04.0,99.5,1230.671
12:45:05.0,99.0,1228.691
12:45:06.0,99.0,1228.707
12:45:07.0,100.0,1230.156
12:45:08.0,98.5,1231.824
12:45:09.0,98.507,1229.996
12:45:10.0,99.5,1228.886
12:45:11.0,98.994,1229.324
12:45:12.0,99.502,1230.203
12:45:13.0,98.994,1230.55
12:45:14.0,99.004,1229.628
12:45:15.0,99.5,1230.773
12:45:16.0,99.5,1230.816
12:45:17.0,99.5,1230.324
12:45:18.0,98.5,1232.527
12:45:19.0,99.0,1232.894
12:45:20.0,99.497,1231.925
12:45:21.0,98.514,1233.632
12:45:22.0,97.487,1230.933
12:45:23.0,99.5,1230.722
12:45:24.0,99.502,1231.71
12:45:25.0,99.497,1231.214
12:45:26.0,99.5,1230.992
12:45:27.0,100.0,1231.535
12:45:28.0,100.0,1232.128
12:45:29.0,99.0,1230.738
12:45:30.0,99.0,1230.957
12:45:31.0,99.5,1231.566
12:45:32.0,98.5,1231.355
12:45:33.0,,1231.121
12:45:34.0,99.0,
12:45:35.0,98.009,1231.585
12:45:36.0,97.989,1230.988
12:45:37.0,98.009,1232.914
12:45:38.0,98.492,1232.734
12:45:39.0,97.014,1232.628
12:45:40.0,97.5,1232.234
12:45:41.0,98.0,1231.832
12:45:42.0,99.5,1233.871
