Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
12:53:13.0,2.72,1115.015
12:53:14.0,31.313,1115.683
12:53:15.0,7.5,1125.539
12:53:16.0,93.0,1138.625
12:53:17.0,4.591,1155.98
12:53:18.0,84.577,1189.019
12:53:19.0,99.494,1309.519
12:53:20.0,99.502,1390.203
12:53:21.0,99.0,1423.101
12:53:22.0,98.009,1420.007
12:53:23.0,98.994,1434.824
12:53:24.0,100.0,1470.187
12:53:25.0,99.502,1464.375
12:53:26.0,98.994,1442.109
12:53:27.0,99.004,1442.375
12:53:28.0,99.5,1455.25
12:53:29.0,99.0,1449.316
12:53:30.0,99.5,1426.339
12:53:31.0,99.502,1433.214
12:53:32.0,99.497,1439.66
12:53:33.0,99.5,1429.824
12:53:34.0,99.0,1425.042
12:53:35.0,100.0,1431.425
12:53:36.0,99.497,1424.386
12:53:37.0,99.502,1415.96
12:53:38.0,98.5,1421.812
12:53:39.0,99.0,1427.878
12:53:40.0,100.0,1429.285
12:53:41.0,99.5,1421.527
12:53:42.0,99.0,1420.718
12:53:43.0,100.0,1424.687
12:53:44.0,99.497,1428.222
12:53:45.0,99.502,1427.246
12:53:46.0,99.0,1423.406
12:53:47.0,100.0,1427.195
12:53:48.0,99.004,1424.507
12:53:49.0,99.0,1421.562
12:53:50.0,99.497,1420.445
12:53:51.0,99.0,1422.8
12:53:52.0,99.004,1422.218
12:53:53.0,99.0,1422.707
12:53:54.0,99.0,1416.121
12:53:55.0,98.994,1421.277
12:53:56.0,99.004,1423.39
12:53:57.0,99.497,1425.496
12:53:58.0,99.504,1413.433
12:53:59.0,99.497,1421.972
12:54:00.0,99.5,1427.902
12:54:01.0,98.5,1425.687
12:54:02.0,99.0,1417.246
12:54:03.0,99.5,1421.39
12:54:04.0,98.5,1426.523
12:54:05.0,99.502,1422.933
12:54:06.0,99.0,1419.757
12:54:07.0,99.5,1425.132
12:54:08.0,99.497,1426.55
12:54:09.0,99.004,1426.308
12:54:10.0,99.497,1420.324
12:54:11.0,99.5,1424.855
12:54:12.0,98.0,1428.152
12:54:13.0,99.5,1424.285
