timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486274475612,1194,wordpress,200,OK,User 1-10,text,true,,21002,381,90,90,6,0,2
1486274475615,1225,wordpress,200,OK,User 1-8,text,true,,21002,381,90,90,8,0,4
1486274475598,1364,wordpress,200,OK,User 1-2,text,true,,21002,381,90,90,2,0,1
1486274475595,1399,wordpress,200,OK,User 1-1,text,true,,21002,381,90,90,4,0,2
1486274475600,1406,wordpress,200,OK,User 1-3,text,true,,21002,381,90,90,6,0,3
1486274475602,1416,wordpress,200,OK,User 1-5,text,true,,21002,381,90,90,7,0,1
1486274475616,1402,wordpress,200,OK,User 1-12,text,true,,21002,381,90,90,6,0,3
1486274475608,1421,wordpress,200,OK,User 1-6,text,true,,21002,381,90,90,4,0,2
1486274475627,1402,wordpress,200,OK,User 1-16,text,true,,21002,381,90,90,3,0,1
1486274475619,1418,wordpress,200,OK,User 1-14,text,true,,21002,381,90,90,4,0,1
1486274475601,1440,wordpress,200,OK,User 1-4,text,true,,21002,381,90,90,5,0,2
1486274475610,1435,wordpress,200,OK,User 1-9,text,true,,21002,381,90,90,4,0,2
1486274475625,1428,wordpress,200,OK,User 1-18,text,true,,21002,381,90,90,4,0,1
1486274475626,1431,wordpress,200,OK,User 1-15,text,true,,21002,381,90,90,4,0,2
1486274475616,1445,wordpress,200,OK,User 1-13,text,true,,21002,381,90,90,6,0,2
1486274475605,1460,wordpress,200,OK,User 1-7,text,true,,21002,381,90,90,5,0,3
1486274475617,1452,wordpress,200,OK,User 1-11,text,true,,21002,381,90,90,7,0,4
1486274475630,4332,wordpress,200,OK,User 1-19,text,true,,21002,381,90,90,55,0,2
1486274475625,4689,wordpress,200,OK,User 1-17,text,true,,21002,381,90,90,56,0,6
1486274475636,4941,wordpress,200,OK,User 1-23,text,true,,21002,381,90,90,76,0,1
