timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486268983398,593,wordpress,200,OK,User 1-9,text,true,,21001,381,50,50,9,0,7
1486268983372,626,wordpress,200,OK,User 1-1,text,true,,21001,381,50,50,12,0,8
1486268983992,136,wordpress,200,OK,User 1-9,text,true,,21000,381,50,50,4,0,0
1486268983408,762,wordpress,200,OK,User 1-8,text,true,,21001,381,50,50,538,0,6
1486268983403,770,wordpress,200,OK,User 1-10,text,true,,21001,381,50,50,7,0,5
1486268983380,796,wordpress,200,OK,User 1-2,text,true,,21001,381,50,50,3,0,2
1486268983385,795,wordpress,200,OK,User 1-5,text,true,,21001,381,50,50,14,0,10
1486268983392,792,wordpress,200,OK,User 1-7,text,true,,21001,381,50,50,4,0,2
1486268983405,787,wordpress,200,OK,User 1-11,text,true,,21001,381,50,50,4,0,2
1486268983390,802,wordpress,200,OK,User 1-6,text,true,,21001,381,50,50,4,0,1
1486268983382,814,wordpress,200,OK,User 1-4,text,true,,21001,381,50,50,6,0,4
1486268983382,814,wordpress,200,OK,User 1-3,text,true,,21001,381,50,50,5,0,3
1486268984002,319,wordpress,200,OK,User 1-1,text,true,,21000,381,50,50,3,0,0
1486268984129,622,wordpress,200,OK,User 1-9,text,true,,21000,381,50,50,2,0,0
1486268984174,630,wordpress,200,OK,User 1-10,text,true,,21000,381,50,50,3,0,0
1486268984177,639,wordpress,200,OK,User 1-2,text,true,,21000,381,50,50,3,0,0
1486268984193,626,wordpress,200,OK,User 1-6,text,true,,21000,381,50,50,2,0,0
1486268984193,627,wordpress,200,OK,User 1-11,text,true,,21000,381,50,50,2,0,0
1486268984197,627,wordpress,200,OK,User 1-4,text,true,,21000,381,50,50,2,0,0
1486268984197,627,wordpress,200,OK,User 1-3,text,true,,21000,381,50,50,2,0,0
1486268984181,643,wordpress,200,OK,User 1-5,text,true,,21000,381,50,50,2,0,0
1486268984172,656,wordpress,200,OK,User 1-8,text,true,,21000,381,50,50,7,0,0
1486268984185,646,wordpress,200,OK,User 1-7,text,true,,21000,381,50,50,1,0,0
1486268984322,736,wordpress,200,OK,User 1-1,text,true,,21000,381,50,50,20,0,0
1486268984804,701,wordpress,200,OK,User 1-10,text,true,,21000,381,50,50,16,0,0
1486268984824,708,wordpress,200,OK,User 1-4,text,true,,21000,381,50,50,6,0,0
1486268984824,710,wordpress,200,OK,User 1-3,text,true,,21000,381,50,50,5,0,0
1486268984826,720,wordpress,200,OK,User 1-6,text,true,,21000,381,50,50,13,0,0
1486268984751,804,wordpress,200,OK,User 1-9,text,true,,21000,381,50,50,11,0,0
1486268984825,733,wordpress,200,OK,User 1-5,text,true,,21000,381,50,50,3,0,0
1486268984820,777,wordpress,200,OK,User 1-11,text,true,,21000,381,50,50,9,0,0
1486268984831,776,wordpress,200,OK,User 1-7,text,true,,21000,381,50,50,4,0,0
1486268984828,799,wordpress,200,OK,User 1-8,text,true,,21000,381,50,50,15,0,0
1486268984817,830,wordpress,200,OK,User 1-2,text,true,,21000,381,50,50,10,0,0
1486268985058,767,wordpress,200,OK,User 1-1,text,true,,21000,381,50,50,6,0,0
1486268983413,2428,wordpress,200,OK,User 1-12,text,true,,21001,381,50,50,1537,0,2
1486268983418,2637,wordpress,200,OK,User 1-15,text,true,,21001,381,50,50,1535,0,2
1486268983431,3224,wordpress,200,OK,User 1-18,text,true,,21002,381,50,50,2104,0,4
1486268983420,3255,wordpress,200,OK,User 1-14,text,true,,21002,381,50,50,2105,0,3
1486268983424,3255,wordpress,200,OK,User 1-16,text,true,,21002,381,50,50,2107,0,5
1486268983426,3257,wordpress,200,OK,User 1-17,text,true,,21002,381,50,50,2103,0,2
