Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
11:34:22.0,3.029,1099.0
11:34:23.0,100.0,1117.382
11:34:24.0,98.507,1141.367
11:34:25.0,99.502,1184.472
11:34:26.0,98.994,1248.871
11:34:27.0,99.004,1288.3
11:34:28.0,100.0,1403.199
11:34:29.0,99.5,1458.324
11:34:30.0,99.5,1487.492
11:34:31.0,98.5,1537.593
11:34:32.0,99.5,1550.894
11:34:33.0,99.0,1580.261
11:34:34.0,99.5,1596.796
11:34:35.0,99.0,1605.601
11:34:36.0,99.502,1603.546
11:34:37.0,99.0,1594.25
11:34:38.0,99.5,1589.972
11:34:39.0,99.0,1581.816
11:34:40.0,99.5,1590.98
11:34:41.0,99.497,1586.179
11:34:42.0,99.0,1580.722
11:34:43.0,99.009,1573.875
11:34:44.0,99.494,1572.339
11:34:45.0,99.004,1560.859
11:34:46.0,99.004,1570.406
11:34:47.0,98.989,1560.199
11:34:48.0,99.009,1551.554
11:34:49.0,98.994,1545.152
11:34:50.0,99.502,1542.277
11:34:51.0,99.5,1536.996
11:34:52.0,99.497,1538.91
11:34:53.0,98.5,1524.195
11:34:54.0,100.0,1530.253
11:34:55.0,99.5,1520.808
11:34:56.0,98.5,1517.96
11:34:57.0,98.507,1510.902
11:34:58.0,98.994,1518.093
11:34:59.0,98.507,1517.101
11:35:00.0,98.5,1508.273
11:35:01.0,98.994,1509.605
11:35:02.0,98.5,1515.578
11:35:03.0,99.5,1515.148
11:35:04.0,98.5,1508.949
11:35:05.0,99.0,1511.601
11:35:06.0,99.004,1512.265
11:35:07.0,99.004,1517.195
11:35:08.0,98.994,1511.699
11:35:09.0,98.5,1512.972
11:35:10.0,98.5,1511.476
11:35:11.0,99.004,1513.988
11:35:12.0,99.497,1507.285
11:35:13.0,99.0,1507.949
11:35:14.0,99.497,1508.957
11:35:15.0,98.514,1503.714
11:35:16.0,98.5,1511.964
11:35:17.0,99.497,1507.597
11:35:18.0,99.5,1511.152
11:35:19.0,99.5,1507.253
11:35:20.0,98.507,1508.019
11:35:21.0,99.497,1511.289
11:35:22.0,99.5,1497.261
