Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
11:21:59.0,4.649,1129.25
11:22:00.0,99.0,1132.375
11:22:01.0,99.004,1161.273
11:22:02.0,99.497,1165.882
11:22:03.0,99.5,1166.148
11:22:04.0,99.0,1163.214
11:22:05.0,99.5,1169.164
11:22:06.0,99.509,1168.015
11:22:07.0,100.0,1168.917
11:22:08.0,99.0,1169.386
11:22:09.0,99.5,1166.41
11:22:10.0,99.497,1169.019
11:22:11.0,99.004,1166.71
11:22:12.0,100.0,1169.875
11:22:13.0,99.004,1166.753
11:22:14.0,99.0,1168.117
11:22:15.0,99.0,1165.71
11:22:16.0,99.004,1167.847
11:22:17.0,99.0,1168.32
11:22:18.0,98.994,1166.57
11:22:19.0,99.502,1167.718
11:22:20.0,100.0,1167.003
11:22:21.0,99.0,1168.699
11:22:22.0,99.0,1167.726
11:22:23.0,98.5,1168.058
11:22:24.0,97.0,1168.894
11:22:25.0,97.5,1167.167
11:22:26.0,98.0,1169.339
11:22:27.0,97.989,1168.292
11:22:28.0,97.524,1166.414
11:22:29.0,99.0,1168.878
11:22:30.0,99.494,1167.636
11:22:31.0,99.502,1166.605
11:22:32.0,99.502,1170.042
11:22:33.0,99.497,1168.007
11:22:34.0,99.502,1165.687
11:22:35.0,99.497,1168.941
11:22:36.0,99.0,1170.687
11:22:37.0,99.0,1167.531
11:22:38.0,98.009,1168.183
11:22:39.0,99.5,1167.703
11:22:40.0,99.5,1169.449
11:22:41.0,100.0,1166.921
11:22:42.0,99.0,1168.214
11:22:43.0,99.004,1169.621
11:22:44.0,99.0,1168.789
11:22:45.0,100.0,1167.476
11:22:46.0,99.0,1169.542
11:22:47.0,99.5,1169.203
11:22:48.0,98.5,1171.257
11:22:49.0,99.0,1171.671
11:22:50.0,99.0,1170.984
11:22:51.0,100.0,1167.359
11:22:52.0,99.5,1171.718
11:22:53.0,98.0,1168.238
11:22:54.0,99.5,1170.933
11:22:55.0,98.994,1168.605
11:22:56.0,99.004,1171.125
11:22:57.0,99.0,1171.191
