Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
11:25:56.0,1.085,1079.203
11:25:57.0,93.969,1087.703
11:25:58.0,98.994,1095.39
11:25:59.0,99.502,1116.511
11:26:00.0,98.5,1136.21
11:26:01.0,100.0,1188.496
11:26:02.0,98.0,1227.117
11:26:03.0,99.5,1243.527
11:26:04.0,98.507,1233.183
11:26:05.0,99.5,1248.035
11:26:06.0,99.0,1249.292
11:26:07.0,99.5,1249.484
11:26:08.0,99.0,1251.921
11:26:09.0,99.0,1249.46
11:26:10.0,100.0,1252.863
11:26:11.0,99.0,1250.269
11:26:12.0,99.5,1253.722
11:26:13.0,99.497,1253.515
11:26:14.0,99.004,1250.816
11:26:15.0,99.004,1250.257
11:26:16.0,99.5,1249.75
11:26:17.0,98.994,1253.371
11:26:18.0,99.0,1247.519
11:26:19.0,98.507,1254.382
11:26:20.0,100.0,1256.574
11:26:21.0,100.0,1252.714
11:26:22.0,99.0,1248.898
11:26:23.0,99.5,1256.332
11:26:24.0,99.004,1253.82
11:26:25.0,99.497,1253.488
11:26:26.0,99.5,1250.156
11:26:27.0,99.004,1255.566
11:26:28.0,99.0,1246.984
11:26:29.0,99.497,1253.257
11:26:30.0,99.5,1248.542
11:26:31.0,98.507,1255.019
11:26:32.0,98.994,1252.296
11:26:33.0,99.004,1253.234
11:26:34.0,98.994,1250.687
11:26:35.0,99.004,1252.484
11:26:36.0,99.0,1251.273
11:26:37.0,98.994,1254.722
11:26:38.0,98.507,1255.007
11:26:39.0,98.994,1254.453
11:26:40.0,98.5,1253.183
11:26:41.0,99.004,1250.89
11:26:42.0,98.994,1256.066
11:26:43.0,98.0,1256.449
11:26:44.0,99.0,1247.011
11:26:45.0,99.004,1258.902
11:26:46.0,100.0,1249.285
11:26:47.0,99.004,1258.89
11:26:48.0,99.0,1253.539
11:26:49.0,99.004,1245.273
11:26:50.0,99.0,1250.816
11:26:51.0,98.994,1245.539
11:26:52.0,99.0,1247.855
11:26:53.0,99.0,1246.378
11:26:54.0,100.0,1247.625
11:26:55.0,99.502,1247.296
