timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1486269132152,587,wordpress,200,OK,User 1-10,text,true,,21001,381,60,60,11,0,6
1486269132116,627,wordpress,200,OK,User 1-2,text,true,,21001,381,60,60,7,0,4
1486269132148,643,wordpress,200,OK,User 1-9,text,true,,21001,381,60,60,12,0,7
1486269132137,658,wordpress,200,OK,User 1-5,text,true,,21001,381,60,60,18,0,8
1486269132109,731,wordpress,200,OK,User 1-1,text,true,,21001,381,60,60,4,0,2
1486269132148,748,wordpress,200,OK,User 1-8,text,true,,21001,381,60,60,9,0,6
1486269132145,759,wordpress,200,OK,User 1-6,text,true,,21001,381,60,60,11,0,9
1486269132146,782,wordpress,200,OK,User 1-7,text,true,,21001,381,60,60,12,0,9
1486269132122,842,wordpress,200,OK,User 1-3,text,true,,21001,381,60,60,7,0,4
1486269132132,832,wordpress,200,OK,User 1-4,text,true,,21001,381,60,60,7,0,3
1486269132748,483,wordpress,200,OK,User 1-2,text,true,,21000,381,60,60,2,0,0
1486269132740,550,wordpress,200,OK,User 1-10,text,true,,21000,381,60,60,15,0,0
1486269132792,523,wordpress,200,OK,User 1-9,text,true,,21000,381,60,60,12,0,0
1486269132796,584,wordpress,200,OK,User 1-5,text,true,,21000,381,60,60,5,0,0
1486269132841,619,wordpress,200,OK,User 1-1,text,true,,21000,381,60,60,2,0,0
1486269132159,1305,wordpress,200,OK,User 1-11,text,true,,21001,381,60,60,566,0,3
1486269132898,590,wordpress,200,OK,User 1-8,text,true,,21000,381,60,60,2,0,0
1486269132905,595,wordpress,200,OK,User 1-6,text,true,,21000,381,60,60,1,0,0
1486269132966,573,wordpress,200,OK,User 1-3,text,true,,21000,381,60,60,2,0,0
1486269132929,646,wordpress,200,OK,User 1-7,text,true,,21000,381,60,60,2,0,0
1486269132966,653,wordpress,200,OK,User 1-4,text,true,,21000,381,60,60,2,0,0
1486269133316,630,wordpress,200,OK,User 1-9,text,true,,21000,381,60,60,9,0,0
1486269133291,667,wordpress,200,OK,User 1-10,text,true,,21000,381,60,60,13,0,0
1486269133232,777,wordpress,200,OK,User 1-2,text,true,,21000,381,60,60,2,0,0
1486269133381,717,wordpress,200,OK,User 1-5,text,true,,21000,381,60,60,7,0,0
