Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
11:27:51.0,1.742,1075.113
11:27:52.0,92.5,1086.144
11:27:53.0,99.0,1103.093
11:27:54.0,98.0,1128.234
11:27:55.0,99.0,1174.035
11:27:56.0,99.0,1253.82
11:27:57.0,99.497,1278.835
11:27:58.0,99.5,1297.871
11:27:59.0,98.009,1372.628
11:28:00.0,99.0,1418.171
11:28:01.0,99.0,1406.886
11:28:02.0,99.497,1387.289
11:28:03.0,98.514,1393.96
11:28:04.0,98.994,1374.496
11:28:05.0,99.5,1397.914
11:28:06.0,98.5,1373.0
11:28:07.0,98.009,1384.875
11:28:08.0,99.497,1387.937
11:28:09.0,98.507,1363.003
11:28:10.0,99.497,1384.136
11:28:11.0,98.507,1356.542
11:28:12.0,98.492,1364.652
11:28:13.0,99.5,1363.328
11:28:14.0,99.0,1346.628
11:28:15.0,99.0,1358.574
11:28:16.0,97.0,1334.5
11:28:17.0,99.0,1343.773
11:28:18.0,98.507,1335.199
11:28:19.0,98.5,1323.417
11:28:20.0,99.004,1329.402
11:28:21.0,97.989,1309.488
11:28:22.0,99.5,1322.902
11:28:23.0,100.0,1321.664
11:28:24.0,98.994,1318.312
11:28:25.0,99.0,1328.234
11:28:26.0,99.5,1314.207
11:28:27.0,99.5,1319.46
11:28:28.0,99.004,1322.191
11:28:29.0,98.5,1320.832
11:28:30.0,100.0,1320.398
11:28:31.0,99.497,1328.222
11:28:32.0,98.009,1318.722
11:28:33.0,99.0,1325.152
11:28:34.0,99.5,1318.144
11:28:35.0,98.0,1322.015
11:28:36.0,99.0,1321.156
11:28:37.0,99.004,1321.054
11:28:38.0,98.989,1324.406
11:28:39.0,99.0,1320.332
11:28:40.0,98.009,1321.484
11:28:41.0,99.5,1318.82
11:28:42.0,99.0,1312.679
11:28:43.0,99.0,1326.105
11:28:44.0,99.497,1314.832
11:28:45.0,99.009,1314.585
11:28:46.0,98.994,1327.281
11:28:47.0,99.004,1307.8
11:28:48.0,99.5,1318.472
11:28:49.0,98.5,1321.269
11:28:50.0,99.0,1315.082
11:28:51.0,99.0,1324.273
