Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
23:31:05.0,0.779,1039.183
23:31:06.0,99.004,1041.074
23:31:07.0,99.497,1057.933
23:31:08.0,97.5,1080.296
23:31:09.0,99.502,1119.628
23:31:10.0,99.5,1193.015
23:31:11.0,99.497,1243.253
23:31:12.0,98.5,1335.07
23:31:13.0,99.5,1381.507
23:31:14.0,99.004,1377.441
23:31:15.0,99.5,1381.613
23:31:16.0,99.5,1364.609
23:31:17.0,99.5,1383.414
23:31:18.0,99.0,1379.039
23:31:19.0,100.0,1381.261
23:31:20.0,99.5,1375.406
23:31:21.0,99.5,1387.589
23:31:22.0,99.0,1384.648
23:31:23.0,99.0,1390.628
23:31:24.0,99.0,1379.46
23:31:25.0,99.5,1387.253
23:31:26.0,98.0,1389.855
23:31:27.0,99.004,1395.144
23:31:28.0,99.497,1386.593
23:31:29.0,99.0,1389.363
23:31:30.0,98.5,1393.906
23:31:31.0,98.5,1389.601
23:31:32.0,98.5,1388.843
23:31:33.0,99.0,1390.765
23:31:34.0,99.0,1397.41
23:31:35.0,99.0,1387.66
23:31:36.0,98.5,1385.757
23:31:37.0,99.5,1394.195
23:31:38.0,99.004,1399.851
23:31:39.0,98.994,1394.019
23:31:40.0,99.009,1386.628
23:31:41.0,99.5,1390.457
23:31:42.0,98.994,1402.093
23:31:43.0,98.5,1393.636
23:31:44.0,98.994,1386.015
23:31:45.0,98.507,1385.425
23:31:46.0,99.5,1396.261
23:31:47.0,99.004,1400.535
23:31:48.0,99.0,1394.57
23:31:49.0,98.994,1386.621
23:31:50.0,97.014,1396.863
23:31:51.0,96.482,1404.941
23:31:52.0,96.019,1399.917
23:31:53.0,95.5,1392.253
23:31:54.0,96.482,1394.078
23:31:55.0,97.512,1402.265
23:31:56.0,99.497,1399.214
23:31:57.0,99.497,1397.066
23:31:58.0,99.502,1392.175
23:31:59.0,100.0,1401.031
23:32:00.0,99.502,1398.089
23:32:01.0,100.0,1392.378
23:32:02.0,99.5,1395.105
23:32:03.0,100.0,1402.769
23:32:04.0,99.5,1391.097
23:32:05.0,99.004,1389.367
23:32:06.0,99.5,1377.773
