timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1484584027309,1104,wordpress,200,OK,User 1-4,text,true,,21129,381,50,50,3,0,2
1484584027303,1114,wordpress,200,OK,User 1-2,text,true,,21129,381,50,50,4,0,2
1484584027322,1107,wordpress,200,OK,User 1-10,text,true,,21129,381,50,50,7,0,2
1484584027302,1135,wordpress,200,OK,User 1-1,text,true,,21129,381,50,50,3,0,2
1484584027322,1115,wordpress,200,OK,User 1-11,text,true,,21129,381,50,50,4,0,2
1484584027318,1121,wordpress,200,OK,User 1-9,text,true,,21129,381,50,50,3,0,1
1484584027310,1159,wordpress,200,OK,User 1-5,text,true,,21129,381,50,50,5,0,1
1484584027315,1170,wordpress,200,OK,User 1-6,text,true,,21129,381,50,50,5,0,2
1484584027325,1172,wordpress,200,OK,User 1-13,text,true,,21129,381,50,50,7,0,4
1484584027318,1195,wordpress,200,OK,User 1-7,text,true,,21129,381,50,50,3,0,2
1484584027315,1202,wordpress,200,OK,User 1-8,text,true,,21129,381,50,50,5,0,2
1484584027328,1189,wordpress,200,OK,User 1-14,text,true,,21129,381,50,50,5,0,1
1484584027307,1214,wordpress,200,OK,User 1-3,text,true,,21129,381,50,50,5,0,1
1484584027331,1190,wordpress,200,OK,User 1-15,text,true,,21129,381,50,50,5,0,3
1484584027327,1222,wordpress,200,OK,User 1-12,text,true,,21129,381,50,50,346,0,9
1484584028414,710,wordpress,200,OK,User 1-4,text,true,,21128,381,50,50,1,0,0
1484584028420,850,wordpress,200,OK,User 1-2,text,true,,21128,381,50,50,1,0,0
1484584028438,899,wordpress,200,OK,User 1-1,text,true,,21128,381,50,50,1,0,0
1484584028430,1032,wordpress,200,OK,User 1-10,text,true,,21128,381,50,50,3,0,0
1484584028440,1083,wordpress,200,OK,User 1-9,text,true,,21128,381,50,50,1,0,0
1484584028438,1109,wordpress,200,OK,User 1-11,text,true,,21128,381,50,50,2,0,0
1484584028470,1148,wordpress,200,OK,User 1-5,text,true,,21128,381,50,50,1,0,0
1484584028522,1133,wordpress,200,OK,User 1-15,text,true,,21128,381,50,50,3,0,0
1484584028486,1175,wordpress,200,OK,User 1-6,text,true,,21128,381,50,50,1,0,0
1484584028498,1211,wordpress,200,OK,User 1-13,text,true,,21128,381,50,50,1,0,0
1484584028522,1206,wordpress,200,OK,User 1-3,text,true,,21128,381,50,50,2,0,0
1484584028518,1214,wordpress,200,OK,User 1-8,text,true,,21128,381,50,50,1,0,0
1484584028514,1223,wordpress,200,OK,User 1-7,text,true,,21128,381,50,50,1,0,0
1484584028550,1193,wordpress,200,OK,User 1-12,text,true,,21128,381,50,50,1,0,0
1484584028518,1240,wordpress,200,OK,User 1-14,text,true,,21128,381,50,50,2,0,0
1484584027335,2950,wordpress,200,OK,User 1-16,text,true,,21129,381,50,50,1348,0,2
