Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
23:16:22.0,75.0,954.218
23:16:23.0,98.837,1024.136
23:16:24.0,98.492,1092.386
23:16:25.0,88.944,1095.519
23:16:26.0,99.004,1106.742
23:16:27.0,100.0,1140.933
23:16:28.0,98.507,1141.171
23:16:29.0,99.5,1134.171
23:16:30.0,99.497,1141.296
23:16:31.0,99.502,1142.042
23:16:32.0,96.984,1138.312
23:16:33.0,100.0,1143.375
23:16:34.0,99.0,1141.574
23:16:35.0,98.5,1142.464
23:16:36.0,99.5,1145.792
23:16:37.0,97.56,1144.113
23:16:38.0,99.489,1139.777
23:16:39.0,94.5,1143.812
23:16:40.0,100.0,1142.453
23:16:41.0,96.0,1142.363
23:16:42.0,99.497,1145.933
23:16:43.0,98.507,1137.433
23:16:44.0,99.5,1142.25
23:16:45.0,100.0,1143.773
23:16:46.0,100.0,1140.957
23:16:47.0,99.5,1146.265
23:16:48.0,99.004,1145.617
23:16:49.0,99.5,1144.66
23:16:50.0,98.5,1143.23
23:16:51.0,99.0,1139.714
23:16:52.0,98.989,1136.656
23:16:53.0,100.0,1143.132
23:16:54.0,99.004,1134.207
23:16:55.0,99.0,1143.05
23:16:56.0,100.0,1141.941
23:16:57.0,98.994,1137.445
23:16:58.0,99.004,1143.179
23:16:59.0,100.0,1142.453
23:17:00.0,99.0,1141.105
23:17:01.0,99.5,1142.164
23:17:02.0,100.0,1141.839
23:17:03.0,99.5,1145.007
23:17:04.0,99.502,1146.636
23:17:05.0,98.994,1141.796
23:17:06.0,99.5,1143.449
23:17:07.0,99.502,1140.765
23:17:08.0,99.497,1145.023
23:17:09.0,100.0,1145.574
23:17:10.0,99.0,1141.167
23:17:11.0,96.5,1146.355
23:17:12.0,96.5,1145.656
23:17:13.0,96.5,1141.23
23:17:14.0,96.5,1142.035
23:17:15.0,97.0,1145.07
23:17:16.0,99.0,1143.429
23:17:17.0,99.502,1146.996
23:17:18.0,99.5,1141.472
23:17:19.0,99.497,1142.886
23:17:20.0,99.004,1143.824
23:17:21.0,99.5,1143.796
