Elapsed time,10.42.0.1 CPU,10.42.0.1 Memory unit=mb:used
23:25:31.0,1.109,1034.285
23:25:32.0,98.5,1042.214
23:25:33.0,100.0,1053.042
23:25:34.0,99.004,1080.488
23:25:35.0,100.0,1127.125
23:25:36.0,100.0,1207.398
23:25:37.0,100.0,1241.457
23:25:38.0,99.5,1283.601
23:25:39.0,99.004,1317.73
23:25:40.0,99.497,1343.664
23:25:41.0,99.009,1351.328
23:25:42.0,98.994,1334.324
23:25:43.0,99.0,1334.015
23:25:44.0,100.0,1333.296
23:25:45.0,99.502,1342.484
23:25:46.0,100.0,1337.445
23:25:47.0,99.0,1309.242
23:25:48.0,99.502,1328.757
23:25:49.0,98.994,1330.832
23:25:50.0,99.5,1310.843
23:25:51.0,99.5,1305.539
23:25:52.0,100.0,1308.945
23:25:53.0,99.004,1301.664
23:25:54.0,99.0,1300.05
23:25:55.0,99.5,1296.98
23:25:56.0,100.0,1287.441
23:25:57.0,99.504,1289.335
23:25:58.0,99.497,1274.281
23:25:59.0,99.5,1276.125
23:26:00.0,99.0,1275.414
23:26:01.0,99.497,1260.664
23:26:02.0,99.004,1265.429
23:26:03.0,99.502,1272.695
23:26:04.0,100.0,1260.636
23:26:05.0,99.009,1264.046
23:26:06.0,98.994,1265.3
23:26:07.0,99.5,1272.476
23:26:08.0,98.507,1270.835
23:26:09.0,100.0,1262.472
23:26:10.0,99.5,1275.273
23:26:11.0,99.5,1273.312
23:26:12.0,99.0,1264.015
23:26:13.0,100.0,1273.21
23:26:14.0,100.0,1275.296
23:26:15.0,99.5,1260.933
23:26:16.0,100.0,1265.66
23:26:17.0,99.5,1279.019
23:26:18.0,99.0,1267.398
23:26:19.0,99.004,1266.921
23:26:20.0,98.0,1268.558
23:26:21.0,96.0,1271.656
23:26:22.0,96.0,1273.464
23:26:23.0,96.517,1263.804
23:26:24.0,97.0,1276.988
23:26:25.0,97.5,1274.585
23:26:26.0,99.0,1259.386
23:26:27.0,98.994,1276.796
23:26:28.0,99.5,1274.207
23:26:29.0,98.507,1264.894
23:26:30.0,99.5,1270.765
23:26:31.0,98.994,1272.773
23:26:32.0,99.497,1241.761
